,WildfireYr1,WildfireYr2,WildfireYr3,WildfireYr4,WildfireYr5,WildfireYr6,WildfireYr7,WildfireYr8,WildfireYr9,WildfireYr10
7699,0,0,0,0,0,0,0,0,0,0
7700,0,0,0,0,0,0,0,0,0,0
7701,0,0,0,0,0,0,0,0,0,0
7702,0,0,0,0,0,0,0,0,0,0
7703,245442.2567,0,0,0,0,0,0,0,0,0
7704,0,0,0,0,0,0,0,0,0,0
7705,0,0,0,0,0,0,0,0,0,0
7706,0,0,0,0,0,0,0,0,0,0
7707,0,0,0,0,36328.72798,0,28978.64283,0,0,1031766.671
7708,0,0,0,0,0,0,0,0,0,0
7709,0,0,0,0,0,0,0,0,0,0
7710,0,0,0,0,0,0,0,0,0,0
7711,0,0,0,0,32756.02074,0,0,0,0,0
7712,0,0,0,0,0,0,0,0,0,17339.88956
7713,0,0,0,0,0,0,0,0,0,0
7714,39625.10966,0,0,0,0,0,0,0,0,0
7715,104067.8772,0,79796.50038,0,0,0,0,0,0,0
7716,0,0,0,0,29472.74277,0,0,0,0,35735.21014
7717,0,0,0,0,0,0,0,0,0,0
7718,0,0,0,0,0,0,0,0,0,0
7719,0,0,0,0,0,0,0,0,0,0
7720,0,0,353858.0255,0,0,0,0,0,0,0
7721,0,52828.27466,0,0,0,0,2024092.153,444267.9233,0,0
7722,0,0,0,0,29359.05902,0,0,0,0,0
7723,0,0,765038.8763,0,0,0,0,0,0,0
7724,0,0,0,0,0,0,0,0,0,0
7725,0,0,0,0,0,0,0,0,9663662.269,0
7726,0,16543.78312,0,0,0,42792.04925,0,0,0,0
7727,49622.34651,0,0,0,0,0,0,0,0,0
7728,0,0,0,66675.65999,0,0,0,0,0,0
7729,0,0,0,0,0,0,0,0,2593499.399,0
7730,0,0,0,0,0,0,0,0,328536.2774,0
7731,0,0,0,0,0,0,0,0,0,0
7732,0,0,0,0,54869.32366,0,0,0,0,0
7733,0,0,0,0,0,0,0,0,0,0
7734,0,17430.68312,0,0,0,0,0,0,0,0
7735,0,0,0,0,0,0,0,0,0,0
7736,0,0,0,0,0,0,0,0,0,0
7737,0,0,378187.8169,0,0,22207986.61,0,0,0,0
7738,0,0,0,0,0,0,0,0,0,56502.50181
7739,0,0,0,0,0,0,0,0,62503.00752,0
7740,0,0,0,0,0,0,0,21642.96594,0,0
7741,0,0,0,0,0,0,0,0,0,0
7742,0,0,0,0,0,0,0,0,989860.986,0
7743,0,0,0,0,0,0,0,22128.41642,0,0
7744,0,0,0,0,0,0,0,0,0,0
7745,0,0,0,49784.71314,2113.191465,0,0,0,0,0
7746,0,3378195.578,0,294151.8267,0,0,0,0,0,0
7747,0,0,0,0,0,0,0,0,0,0
7748,0,0,0,0,0,0,0,0,0,0
7749,0,0,0,0,0,0,0,0,0,30596.68583
7750,0,0,0,0,0,0,0,0,0,0
7751,0,0,0,0,0,0,0,0,0,0
7752,0,0,0,47353.70897,0,0,0,0,0,0
7753,0,0,0,0,0,0,0,0,0,0
7754,0,0,0,0,0,0,0,0,0,0
7755,0,0,0,0,0,0,0,0,0,0
7756,0,0,0,0,0,0,0,0,0,0
7757,0,0,34786.11079,0,0,0,0,87826.31293,12006200.44,0
7758,0,0,0,0,0,0,0,0,0,0
7759,55488.67327,0,0,0,0,0,0,0,0,0
7760,0,0,0,0,0,0,0,0,0,0
7761,0,0,0,0,0,0,0,0,0,0
7762,0,0,0,0,0,0,0,0,0,0
7763,0,0,37271.24958,0,0,54135.90961,0,0,55070.75212,0
7764,0,0,0,0,10729.25252,0,0,0,0,0
7765,0,0,0,0,0,0,0,0,0,0
7766,0,0,0,0,0,0,0,0,0,0
7767,0,0,0,0,0,0,0,9625.392756,0,0
7768,0,0,0,0,0,34495623.81,0,0,190046.2979,0
7769,0,0,0,0,0,5801856.211,0,0,0,0
7770,0,0,0,0,0,0,0,0,0,0
7771,0,0,0,0,0,0,0,0,0,0
7772,0,0,0,0,0,0,0,0,0,0
7773,34750.65551,0,0,0,0,0,0,0,0,68426.40248
7774,0,282365.5192,0,0,0,0,0,0,0,0
7775,0,0,0,0,0,0,0,0,0,0
7776,0,0,0,0,0,0,0,0,42143.69543,0
7777,0,0,0,0,0,0,0,0,0,0
7778,0,0,0,0,0,0,0,0,346551.6263,0
7779,0,0,0,0,0,0,0,0,0,0
7780,0,0,0,0,0,0,0,0,0,0
7781,398956.8874,0,0,0,0,0,0,0,0,0
7782,0,0,0,0,71624.45811,0,0,0,0,0
7783,0,0,0,0,0,0,21637.1272,0,0,0
7784,0,0,0,0,0,0,0,0,0,0
7785,0,0,0,73099.91684,0,0,0,0,0,0
7786,0,0,0,0,0,0,102759.9578,0,0,0
7787,0,0,0,241876.8186,0,0,0,0,0,0
7788,0,0,0,0,0,0,0,0,0,0
7789,0,0,0,0,0,0,0,0,0,0
7790,0,0,0,0,0,0,0,0,0,579860.7138
7791,0,0,0,0,0,0,0,0,0,0
7792,0,0,0,0,0,0,116023.8988,0,0,0
7793,0,0,0,0,0,0,0,0,0,17620.36507
7794,0,0,0,0,67565.97237,0,0,0,0,0
7795,0,10601.72129,0,0,0,0,0,0,0,0
7796,0,0,0,0,0,10154618.16,0,0,0,0
7797,0,0,0,96584.70906,0,0,0,0,0,0
7798,0,0,0,0,0,0,0,1423992.427,0,0
7799,0,0,0,0,0,0,0,0,0,0
7800,0,0,0,0,0,0,0,0,0,0
7801,0,0,0,0,0,0,0,0,0,0
7802,0,0,13698.98118,0,0,0,0,0,91924.44624,0
7803,0,0,0,0,0,0,0,0,0,0
7804,0,0,0,0,0,0,0,0,0,0
7805,0,0,0,0,0,0,0,0,0,0
7806,0,0,0,0,0,0,0,0,0,0
7807,0,0,0,0,0,0,0,0,0,0
7808,0,0,0,0,0,0,0,0,0,0
7809,0,0,0,0,0,0,0,43041.4556,0,0
7810,0,0,0,0,0,0,0,0,0,1220521.391
7811,0,18467362.22,0,0,9312.790805,0,0,0,0,0
7812,0,0,0,0,0,0,0,0,37167.74587,0
7813,0,65921.71333,0,0,0,0,0,0,0,31002.5821
7814,0,0,0,0,0,0,0,0,0,0
7815,0,0,0,0,0,0,0,0,0,0
7816,0,0,0,0,0,0,0,1616169.948,0,0
7817,0,0,0,0,0,0,0,0,0,0
7818,0,0,0,0,0,0,0,0,0,0
7819,0,0,0,0,0,0,0,0,0,0
7820,0,0,0,0,0,0,0,0,0,0
7821,0,0,0,0,0,0,0,21780.9543,0,0
7822,0,0,0,0,0,0,0,0,0,0
7823,0,0,0,0,0,0,0,0,0,0
7824,0,0,0,0,0,0,0,0,0,0
7825,0,0,0,0,73560.40833,0,0,0,51532.03655,0
7826,0,0,0,0,0,19768.69628,0,0,0,0
7827,0,0,0,0,0,0,0,0,0,0
7828,0,0,0,0,0,0,0,0,0,0
7829,16288.50957,0,0,0,0,0,0,0,0,0
7830,0,0,0,0,0,0,0,167456.7106,0,0
7831,0,0,0,0,0,0,0,0,0,0
7832,60879.39074,0,0,0,0,0,0,0,0,0
7833,0,4976.790621,0,0,0,0,0,0,0,0
7834,0,0,0,0,0,0,28693.8045,0,0,0
7835,0,0,0,0,0,0,0,410386.6962,0,0
7836,0,0,0,0,0,0,0,0,0,0
7837,0,0,2119715.97,0,0,0,0,0,0,0
7838,0,0,0,0,0,178064.7551,0,0,0,0
7839,0,0,317248.6297,0,0,0,0,78668.87328,0,0
7840,64171.92186,0,0,0,0,0,0,0,18507.87261,0
7841,0,0,0,0,0,0,0,0,0,0
7842,0,0,0,0,0,0,0,0,0,0
7843,0,0,0,0,0,0,0,0,0,0
7844,0,0,85453.51736,0,0,0,0,0,0,0
7845,0,0,0,0,0,36724963.49,0,0,0,0
7846,0,0,0,0,0,0,0,0,0,0
7847,0,3366379.716,0,0,0,0,0,0,0,0
7848,0,0,0,0,0,0,0,59233.12062,0,0
7849,0,0,0,0,0,0,0,0,0,0
7850,0,0,0,0,0,0,0,0,0,0
7851,0,0,0,12835.89825,0,0,0,0,0,0
7852,0,0,0,0,0,0,0,0,0,0
7853,0,0,0,0,0,0,0,0,0,0
7854,0,0,0,0,0,0,0,31588.26147,0,0
7855,0,0,0,0,0,0,159369.7325,0,206972.4962,0
7856,0,0,0,0,0,0,0,0,13342.38697,0
7857,0,0,0,0,0,0,0,0,0,0
7858,0,0,0,0,0,0,0,0,0,0
7859,0,851112.2117,0,0,0,0,77665.80234,0,0,0
7860,0,0,0,0,0,0,0,0,0,0
7861,0,0,0,0,0,0,0,0,0,0
7862,0,629728.8447,0,0,0,36319.00959,0,0,0,0
7863,0,0,0,0,0,0,0,0,0,0
7864,0,1036313.586,0,0,0,0,0,0,0,0
7865,2862621.754,0,0,0,0,0,0,0,0,0
7866,0,0,0,0,0,0,0,0,0,0
7867,0,0,0,0,0,0,0,92533.78628,0,0
7868,0,0,0,0,0,0,0,0,0,0
7869,0,0,0,0,0,0,0,0,0,0
7870,0,0,0,0,0,0,0,0,0,0
7871,0,0,0,0,24213.49418,0,0,0,0,0
7872,0,0,0,0,0,0,0,0,0,0
7873,0,0,0,0,0,0,3778013.704,0,0,0
7874,0,0,0,0,0,0,0,0,0,0
7875,33454.60456,0,0,0,0,0,0,0,0,0
7876,23262.14889,0,0,68685.56551,0,0,0,0,0,0
7877,0,35532.2395,0,0,0,0,0,0,0,0
7878,0,0,0,0,0,0,441275.4351,45811.46542,0,0
7879,0,0,48397.75506,0,0,0,0,0,0,0
7880,0,0,0,0,0,0,0,0,0,82243.74546
7881,0,0,0,0,0,0,0,0,0,72544.0376
7882,0,0,0,0,0,0,0,0,0,0
7883,0,0,0,0,0,0,126801.2095,0,0,0
7884,0,0,0,0,0,0,0,0,0,0
7885,0,0,0,0,0,0,0,0,0,0
7886,0,0,0,0,0,0,0,0,0,0
7887,0,0,0,0,0,0,0,0,0,0
7888,0,0,0,0,0,0,0,0,0,0
7889,0,0,0,0,0,0,0,0,0,0
7890,0,0,0,0,0,0,0,0,0,0
7891,0,0,0,0,0,0,0,0,0,0
7892,0,0,0,0,0,0,0,0,43610.11777,0
7893,16256.24737,0,796600.7733,0,0,0,0,0,0,0
7894,0,0,0,0,0,0,0,0,0,0
7895,0,0,0,0,0,0,0,0,0,0
7896,0,0,0,0,0,0,0,0,0,0
7897,0,0,0,0,0,0,0,0,0,57573.21043
7898,0,0,0,61735.16976,0,0,0,0,0,0
7899,0,0,0,0,0,0,0,0,0,0
7900,0,59920.00967,0,4740987.263,25954.18736,0,0,0,0,0
7901,0,0,0,0,0,0,0,0,0,0
7902,0,0,0,0,0,0,0,0,0,0
7903,0,0,0,0,0,0,0,0,0,0
7904,0,0,0,0,0,0,0,0,0,0
7905,0,0,0,0,0,0,0,1225558.144,0,0
7906,0,0,0,0,0,0,0,0,0,0
7907,0,0,715480.926,0,0,0,0,0,0,15669882.74
7908,0,0,0,0,0,0,30576.92836,0,0,0
7909,0,0,0,0,0,0,40904.91322,0,0,0
7910,0,0,32635.78856,0,0,0,0,0,0,212030.5631
7911,0,0,611153.6266,0,0,0,0,0,0,0
7912,0,0,119653.2063,0,0,0,0,0,0,0
7913,0,0,0,0,0,0,0,0,0,0
7914,0,0,0,0,0,0,0,0,0,0
7915,59502.88836,0,0,0,0,90914.33337,0,0,0,0
7916,0,0,0,0,0,0,0,0,0,0
7917,0,0,0,0,0,0,0,0,0,0
7918,0,0,0,0,0,0,0,0,0,20841.98238
7919,0,0,0,0,0,0,0,0,0,0
7920,0,0,0,0,0,0,0,0,0,0
7921,0,0,0,0,0,0,174880.8,31685.68546,0,0
7922,0,0,0,0,0,0,0,0,0,3772946.559
7923,0,0,0,0,0,0,0,0,0,0
7924,0,0,0,0,0,0,0,0,0,0
7925,0,0,0,0,0,0,0,0,0,0
7926,0,0,0,0,0,0,0,0,0,0
7927,0,55047.78228,0,0,0,0,0,0,0,0
7928,0,0,0,0,0,0,0,0,0,0
7929,0,0,0,0,0,0,0,0,0,0
7930,0,0,0,0,0,0,0,0,0,0
7931,0,0,0,0,0,0,0,0,0,0
7932,0,0,0,0,0,0,0,0,0,0
7933,0,0,0,0,0,0,0,0,0,16705.82102
7934,0,0,0,0,0,0,0,0,86556.90881,0
7935,0,0,0,0,0,0,0,0,0,0
7936,0,0,0,0,0,0,0,0,0,0
7937,58085.56383,0,0,0,0,0,0,0,0,0
7938,0,0,0,0,0,0,0,0,964139.3947,0
7939,0,0,0,0,0,0,0,107650.5613,0,0
7940,0,0,39337.9119,0,0,0,0,0,0,0
7941,0,0,0,0,0,0,0,0,0,0
7942,0,207027.2958,0,0,0,0,0,0,0,0
7943,0,0,0,36219.14144,0,0,0,0,20532.02449,0
7944,0,0,0,0,0,23958.61448,0,61881.89241,0,0
7945,0,0,0,0,0,0,867830.7614,0,0,0
7946,0,0,0,0,0,0,0,0,0,0
7947,0,0,0,0,0,0,0,0,0,0
7948,0,0,0,9928.985271,0,340102.9986,0,0,0,0
7949,0,0,0,186040.5263,0,0,0,0,0,0
7950,0,0,0,0,0,0,17539.048,0,0,0
7951,0,64749.17441,0,0,0,0,0,0,0,0
7952,0,0,0,0,0,0,0,0,0,0
7953,0,0,0,0,0,0,46307.16782,0,0,166896.3066
7954,0,0,0,0,0,0,0,0,0,0
7955,0,0,0,0,0,0,0,0,0,0
7956,0,0,0,31909.54462,0,0,0,0,0,80347.55492
7957,0,0,0,0,0,0,0,0,0,0
7958,254999.9324,0,0,0,0,0,0,0,0,0
7959,0,0,0,0,0,0,0,57618.77931,36979.29799,0
7960,0,0,0,0,0,0,0,0,0,0
7961,0,0,59173.89641,66540.78985,0,25741.05022,0,0,0,0
7962,0,0,0,0,127514.4699,0,0,0,0,0
7963,0,0,0,0,0,0,0,0,0,0
7964,0,0,0,0,0,98308.08063,0,0,0,0
7965,0,0,0,0,0,0,0,0,0,0
7966,0,0,0,0,0,0,0,0,0,0
7967,0,0,0,0,0,0,0,0,0,0
7968,0,0,0,0,0,0,0,0,0,0
7969,0,0,0,0,0,0,0,0,0,0
7970,0,0,0,0,0,0,0,0,0,0
7971,0,0,25847.47996,34632.36254,0,0,0,0,0,0
7972,0,0,0,0,0,0,0,0,0,0
7973,0,0,0,0,0,0,0,0,0,0
7974,0,101324.2443,0,0,0,0,0,0,0,0
7975,0,0,0,0,0,0,0,0,0,0
7976,233451.8491,0,9092.91942,0,0,0,0,0,0,0
7977,0,0,0,0,0,0,0,0,0,129584.2018
7978,0,0,0,0,0,0,0,0,0,0
7979,0,0,0,0,0,0,0,0,0,0
7980,0,0,0,59374.26275,0,0,0,0,0,0
7981,0,0,0,0,0,0,0,0,0,0
7982,0,0,0,0,0,0,36672.53253,0,0,0
7983,0,0,0,216065.3321,0,0,0,0,0,0
7984,0,0,0,0,0,0,0,0,0,0
7985,0,0,0,0,20577.45797,0,0,0,0,0
7986,0,0,0,0,0,225304.506,0,0,171963.6856,0
7987,0,0,0,151255.0663,0,0,0,0,0,0
7988,0,0,0,0,0,76466.15811,0,0,0,136224.2284
7989,0,0,0,0,0,0,0,161539.6728,0,0
7990,0,0,0,0,0,0,0,0,0,0
7991,0,0,0,0,0,0,0,0,0,0
7992,0,0,0,0,0,0,0,0,0,0
7993,0,0,0,34348.00165,0,0,0,0,0,0
7994,0,0,0,98388.41897,0,0,0,0,0,0
7995,0,0,0,0,0,0,0,0,0,0
7996,0,0,87726.54115,0,0,0,0,0,0,0
7997,0,0,0,0,0,0,0,0,26375.10847,0
7998,0,0,0,0,0,0,0,0,0,0
7999,0,0,0,0,0,0,0,0,0,0
8000,25440.14481,0,0,0,0,0,0,0,0,0
8001,0,0,0,0,0,0,0,0,0,0
8002,47367.38193,0,0,0,0,0,0,0,0,0
8003,0,0,0,0,0,0,0,0,0,0
8004,63890.83908,0,0,0,0,0,0,0,30145.38236,0
8005,0,0,0,0,26063.62614,0,0,0,0,0
8006,0,0,0,0,0,0,0,0,0,0
8007,0,0,71697.6573,0,0,0,0,0,0,0
8008,0,0,0,0,0,0,0,0,0,0
8009,0,0,0,0,0,0,0,0,0,0
8010,0,0,0,0,0,0,0,0,0,0
8011,0,0,0,0,0,0,0,0,0,0
8012,28889.82375,0,0,0,18805.11062,0,0,0,0,0
8013,0,0,0,0,78369.49459,0,271692.2338,0,0,0
8014,0,0,0,0,0,53139.11926,0,0,0,0
8015,0,0,0,0,0,50537.22166,0,0,0,0
8016,0,0,0,0,27771.33154,0,0,44924.57865,0,0
8017,0,0,0,0,0,0,0,0,0,0
8018,0,0,0,0,50149.5843,0,0,0,0,0
8019,0,0,0,0,0,0,0,0,0,0
8020,0,0,0,0,0,0,0,0,0,0
8021,0,95599.51875,0,0,0,0,0,0,0,0
8022,0,0,0,0,0,0,0,0,0,0
8023,0,0,0,0,0,0,0,45610.87282,0,0
8024,11391.70267,0,0,0,0,0,0,192147.7038,0,0
8025,0,0,0,68732.00517,0,0,0,0,197418.8226,0
8026,0,0,0,0,0,0,0,0,0,0
8027,0,0,0,0,146285.6925,0,0,0,58627.0809,0
8028,0,0,0,0,24506.19541,0,0,0,0,0
8029,0,0,0,0,0,0,0,0,0,0
8030,0,0,0,0,0,506595.6767,0,0,0,0
8031,0,0,0,0,0,0,0,0,0,0
8032,0,0,0,0,14485.35956,0,0,0,0,0
8033,0,0,0,0,0,0,0,0,0,0
8034,0,0,0,0,0,0,0,0,0,0
8035,0,0,0,0,0,0,0,0,0,0
8036,0,0,0,0,0,0,0,0,0,184063.1662
8037,0,0,0,0,0,0,0,0,0,0
8038,0,66361.74133,0,0,0,0,0,0,65707.29591,0
8039,0,0,0,0,0,19832270.28,0,0,0,0
8040,0,0,0,0,0,0,0,0,0,0
8041,0,0,0,0,0,0,0,0,0,0
8042,0,0,0,0,0,0,0,0,0,0
8043,0,0,0,0,0,55981.65545,0,0,0,0
8044,0,0,80878.88428,0,0,0,0,0,0,505132.8554
8045,99264.74489,0,0,0,0,0,0,0,0,0
8046,0,0,0,0,0,0,0,34664.70194,0,0
8047,0,0,0,0,0,0,0,0,0,16892.24369
8048,0,0,0,0,0,0,0,0,0,0
8049,0,0,0,0,0,0,0,0,0,0
8050,0,0,0,0,0,0,0,0,0,0
8051,0,0,0,0,0,0,0,0,0,0
8052,0,0,0,0,0,0,0,0,0,0
8053,0,0,0,0,0,37964.94348,0,0,0,0
8054,0,0,0,0,0,0,0,0,0,0
8055,0,0,0,0,0,0,0,0,0,46650.53461
8056,0,0,0,0,0,0,0,0,0,0
8057,0,173957.3029,0,43584.89367,0,0,0,0,0,0
8058,0,0,0,397774.397,0,0,0,0,0,0
8059,0,0,0,0,0,0,0,0,0,0
8060,0,0,0,0,0,37267.94292,0,0,0,0
8061,0,0,0,0,0,0,0,0,0,0
8062,0,0,57613.81333,0,0,0,0,221768.0158,0,0
8063,0,0,0,0,0,0,0,0,0,0
8064,0,0,0,0,0,0,0,0,0,0
8065,399342.2376,0,0,0,0,0,0,0,0,0
8066,0,0,0,0,0,0,0,0,3676.197347,0
8067,0,0,0,0,0,0,0,0,0,0
8068,0,0,0,0,0,50773.92017,0,0,0,0
8069,0,22943.4023,0,0,0,0,0,0,0,83709.69359
8070,0,0,0,0,0,0,0,0,0,0
8071,0,0,0,0,0,0,0,0,0,0
8072,0,0,0,0,0,0,0,0,0,0
8073,0,0,0,0,0,0,0,0,0,45473.84143
8074,0,0,0,0,0,0,0,0,0,0
8075,0,0,0,0,0,0,42590.63901,0,0,0
8076,0,5279.524432,0,0,0,0,0,0,0,0
8077,0,0,0,331792.7508,0,0,0,0,0,0
8078,0,0,0,0,0,0,0,0,0,0
8079,0,0,0,164584.4158,0,0,0,0,0,0
8080,0,0,0,0,0,0,0,0,0,0
8081,0,0,0,0,0,0,0,0,0,0
8082,0,0,0,0,0,0,0,25269.87327,0,0
8083,100370.8449,0,0,0,0,0,0,0,0,0
8084,0,0,0,0,0,0,0,0,87919.93722,0
8085,0,0,0,0,0,0,0,0,0,0
8086,0,0,0,0,0,0,0,0,0,0
8087,0,0,0,0,0,0,0,0,0,0
8088,0,0,0,0,0,0,0,0,0,0
8089,0,0,0,0,0,0,0,0,0,0
8090,0,0,0,82861.19782,0,0,58002229.74,0,0,0
8091,0,0,0,0,0,0,0,0,0,0
8092,0,0,0,0,0,0,0,0,0,0
8093,0,0,0,0,0,0,0,0,0,34126.70696
8094,0,0,92647.65272,0,0,31850.90728,0,0,0,0
8095,0,148691.7721,0,0,0,0,0,0,0,0
8096,0,0,0,0,0,620161.3669,0,0,0,268324.8134
8097,0,0,0,0,0,0,0,0,50154.07412,0
8098,0,0,0,0,0,0,0,0,0,99846.9764
8099,0,0,0,0,0,0,0,0,0,0
8100,27467.25182,0,0,0,0,39161.3316,0,0,0,0
8101,0,0,0,0,41151.71304,0,0,0,0,0
8102,0,0,0,0,0,0,0,0,0,0
8103,0,0,0,0,0,0,0,0,0,0
8104,0,0,0,144208.8175,0,0,0,0,0,0
8105,0,0,0,0,0,0,0,0,0,0
8106,0,0,0,0,0,0,0,0,0,30014.47875
8107,0,0,0,0,0,0,0,0,0,0
8108,57140.82942,0,0,0,0,0,0,0,0,0
8109,0,0,0,0,0,0,0,0,0,0
8110,0,34473.25278,0,0,0,0,0,0,0,0
8111,0,0,0,0,62253.77944,0,0,0,0,0
8112,0,0,0,0,0,0,0,0,0,0
8113,0,0,0,0,0,0,0,0,0,0
8114,0,0,0,0,0,0,0,0,0,0
8115,0,0,0,0,0,0,20722.82332,0,0,0
8116,0,46329.17258,0,0,8114.659786,0,0,0,0,0
8117,0,0,0,0,0,0,0,0,0,0
8118,0,0,0,0,0,0,0,0,0,0
8119,0,0,0,0,0,0,0,0,0,0
8120,0,0,0,0,52342.98331,0,0,0,0,0
8121,0,0,0,0,0,0,0,0,0,0
8122,0,0,0,0,0,0,0,0,0,0
8123,0,0,0,0,0,0,17517.56441,0,0,0
8124,9073.633476,0,0,0,0,0,0,0,0,0
8125,0,0,0,0,0,0,0,0,0,0
8126,29009.70966,0,0,0,0,0,0,0,0,0
8127,0,0,0,0,0,0,0,0,0,0
8128,0,0,1171447.234,0,0,0,0,0,0,0
8129,35130.26147,0,0,0,0,0,0,0,0,0
8130,0,0,73240.7108,0,0,0,0,0,0,0
8131,0,0,0,0,0,0,0,0,0,0
8132,0,0,0,0,47991.50381,0,0,0,0,0
8133,0,0,21791.54184,0,0,0,0,0,0,99965.81604
8134,0,5447.4058,179094.2119,0,0,0,0,31587.56655,0,0
8135,0,0,0,0,0,0,0,0,0,0
8136,0,0,0,0,0,0,0,0,0,0
8137,0,0,0,0,0,0,71717.54571,0,0,0
8138,0,0,0,0,0,0,0,0,0,10501.73597
8139,0,0,0,0,0,0,0,0,0,0
8140,0,0,0,0,0,0,0,0,177374.0849,0
8141,0,0,0,0,0,0,0,0,27872.89025,0
8142,162686.7367,0,0,0,0,0,0,0,0,0
8143,0,0,0,0,0,0,0,0,0,0
8144,0,0,0,0,0,0,0,0,0,0
8145,0,0,0,0,0,0,0,0,0,0
8146,0,0,0,0,0,65608.87229,0,0,0,0
8147,0,0,0,0,116576.1673,0,0,280179.1451,0,0
8148,0,0,0,0,17168.92049,0,0,0,0,0
8149,0,0,0,0,0,0,0,0,0,179956.502
8150,0,0,671705.9133,0,0,0,0,0,0,0
8151,0,329514.4657,0,0,0,0,0,0,0,0
8152,0,0,0,0,0,0,0,0,0,0
8153,0,0,0,0,0,0,0,0,0,0
8154,0,96343.13332,0,0,0,0,0,0,0,0
8155,0,0,0,0,0,0,0,26985.35262,0,0
8156,48227.33091,0,0,0,0,0,0,94514.23546,0,0
8157,0,0,0,0,0,0,0,0,0,0
8158,3834704.69,0,0,0,0,0,0,0,0,0
8159,318676.7782,0,0,0,0,0,0,0,0,0
8160,0,0,0,0,0,0,0,0,0,0
8161,0,0,20723.73406,0,0,0,0,0,0,0
8162,0,0,0,0,0,0,0,0,0,0
8163,0,0,0,0,0,0,0,0,0,0
8164,0,0,0,0,0,0,0,0,0,0
8165,0,0,0,0,0,0,0,48603.26374,0,0
8166,0,0,0,0,0,0,0,0,0,0
8167,0,0,0,0,0,0,0,0,0,0
8168,0,0,0,0,0,0,0,0,0,0
8169,0,0,0,594125.1387,107763.354,0,0,0,0,0
8170,61403.51044,0,0,0,0,0,0,0,0,0
8171,0,0,0,0,0,0,0,0,0,0
8172,35260.27533,0,0,0,0,0,0,0,0,0
8173,0,0,0,0,0,0,0,0,35924.36598,994689.9189
8174,0,0,0,0,0,0,0,73440.04444,59439.65531,0
8175,0,34358578.63,0,0,24994.04925,0,0,0,0,0
8176,0,0,0,0,0,0,0,0,0,0
8177,0,0,0,0,0,0,0,0,0,0
8178,0,0,0,0,0,0,0,0,0,0
8179,0,0,0,0,0,0,0,0,129533.2841,0
8180,0,0,0,0,0,0,0,0,101158.4542,0
8181,0,0,0,0,0,0,0,0,0,0
8182,73508.57768,0,22084.51488,0,0,0,0,0,0,0
8183,0,0,0,0,0,0,0,0,31076.83073,0
8184,0,0,141603.729,0,0,0,0,0,0,0
8185,117334.5994,0,66993.84625,0,0,0,0,0,0,0
8186,0,0,0,0,0,22369.695,0,0,0,0
8187,0,0,0,0,0,0,0,0,0,40767.22962
8188,23927.78941,39832.96262,0,0,0,0,0,0,0,0
8189,0,0,132522.778,0,0,0,0,113472.18,0,0
8190,0,0,0,0,0,164920.8184,30572.84149,0,31231.18452,0
8191,0,8643.04484,0,0,0,0,0,0,0,0
8192,0,0,0,0,0,0,0,0,0,18247.21481
8193,0,0,0,0,0,0,0,0,14048.08214,0
8194,0,0,0,0,0,0,0,0,0,0
8195,0,0,0,0,0,0,0,60402.26275,0,0
8196,0,0,0,0,0,0,0,0,0,0
8197,0,41186.96951,0,29094.76781,0,0,0,0,0,0
8198,0,0,0,0,0,0,0,0,0,0
8199,0,24378.81601,60582.67315,0,0,0,0,0,0,0
8200,0,0,0,37840.21124,0,0,0,0,0,0
8201,52324.49084,0,0,0,0,0,0,0,0,0
8202,0,0,0,0,0,39136.42161,0,0,11023429.52,0
8203,0,176699.3212,0,0,0,0,0,0,0,0
8204,0,17825.856,33730.07754,0,0,0,95337.0887,0,0,0
8205,0,0,0,0,0,0,0,0,0,0
8206,0,0,0,0,0,0,0,0,0,0
8207,0,0,0,0,0,1145881.293,0,0,0,0
8208,0,0,0,0,0,0,0,0,0,0
8209,0,0,0,0,0,0,0,0,0,0
8210,644066.3196,0,0,0,0,29004.88505,0,1083985.274,0,0
8211,0,0,0,0,0,0,0,0,0,0
8212,0,0,0,0,0,58752.37994,0,0,0,0
8213,0,0,0,0,0,0,0,0,0,0
8214,0,0,0,0,0,0,0,0,0,0
8215,0,0,0,0,0,172354.5134,0,0,0,0
8216,0,0,0,0,0,0,0,0,0,0
8217,0,0,0,0,0,0,0,46257.83252,0,0
8218,0,0,0,0,0,0,0,0,0,0
8219,0,0,170924.7774,0,0,0,0,0,0,0
8220,0,0,0,0,0,588809.3363,0,0,0,0
8221,0,8580.638156,0,0,0,0,0,0,0,0
8222,0,0,0,0,0,0,0,0,0,0
8223,0,32531.91556,0,0,0,0,136555.4958,0,0,0
8224,0,0,0,0,0,0,0,0,0,0
8225,0,0,0,0,0,0,0,0,0,0
8226,8013.473613,0,0,0,0,0,0,0,0,0
8227,0,0,0,0,0,34960.35155,0,0,0,23235.82407
8228,35269.63492,0,0,0,0,0,35060.23448,0,0,0
8229,0,0,0,0,0,0,0,0,0,0
8230,0,0,0,0,0,0,0,0,0,0
8231,0,0,0,0,0,0,0,0,0,0
8232,0,0,0,0,467189.311,0,0,0,0,0
8233,0,0,0,93825.70596,0,0,0,0,0,0
8234,0,0,0,0,0,0,0,0,0,0
8235,0,0,0,0,0,0,0,0,0,0
8236,0,0,0,0,0,0,0,0,0,0
8237,0,0,0,0,0,0,0,0,0,0
8238,0,0,0,0,0,0,0,0,0,0
8239,0,0,0,0,0,0,0,0,0,145549.3734
