,HiWindLossYr1,HiWindLossYr2,HiWindLossYr3,HiWindLossYr4,HiWindLossYr5,HiWindLossYr6,HiWindLossYr7,HiWindLossYr8,HiWindLossYr9,HiWindLossYr10
398,0,0,55003.82231,237.6106563,10923.0991,0,1264.227556,0,0,0
399,0,6181.150202,873.0506269,9799.335449,0,0,547569.2258,12823.52013,15588.98901,22966.75062
400,2008.730279,0,0,0,2690.548482,59.20083775,0,13185.15072,0,0
401,75743.52399,104254.2154,0,0,58341.13412,210752.1525,0,20225.66155,0,0
402,0,0,0,29702.91517,0,172.1678583,0,0,87907.25986,3261.621054
403,2037.902287,0,6247.647644,0,0,0,0,0,0,0
404,0,0,1062.174962,0,3216.538055,0,0,4453.014488,0,0
405,29092.62535,0,26225.35414,0,0,101827.9255,0,5275.970226,0,0
406,1726.128756,28980.35805,0,0,0,0,76751.17095,0,0,38856.72169
407,0,0,0,0,0,0,0,0,0,10213.28934
408,0,578434.2547,0,2028.512881,0,0,0,0,0,0
409,0,12963.40986,8757.525876,0,52209.35285,103817.3566,0,205852.8431,0,111903.3654
410,0,934.0056497,0,0,0,0,0,0,0,3044.184892
411,0,19290.08397,669.0441413,0,0,0,0,0,0,5410.970958
412,0,2684.796178,0,0,0,0,0,0,0,0
413,11322.74596,0,334.346468,0,0,0,1875.71494,0,0,0
414,0,16386.74747,0,0,0,18495.91177,28825.71211,0,0,79860.1704
415,0,0,0,0,225.9838979,178525.107,0,0,0,10351.90564
416,18430.89225,0,0,0,2647.63931,8694.168131,189.9208868,58854.78486,0,0
417,65019.48309,0,0,246.092389,292.3179521,32099.96737,0,21438.25014,0,11843.23966
418,0,0,17023.52729,30424.59201,0,0,0,105522.5317,0,0
419,10671.92767,0,0,0,0,531.1833013,4464.559995,0,0,0
420,0,0,0,8251.237574,0,48140.51923,0,3771.829969,0,0
421,0,0,0,0,12057.28467,0,54136.33931,184162.2724,0,1386.646101
422,0,0,0,45947.77418,107798.0358,18309.04567,0,17718.60625,0,0
423,202.1485278,7655.345888,9626.405521,97177.76,69866.74504,0,0,0,139.1483947,22692.77581
424,0,57.89073494,94289.25696,32290.81874,0,0,2464.700056,0,1301.602564,73411.79792
425,0,419755.3474,0,0,0,65549.67908,0,29307.9582,209657.6964,0
426,0,58.17367027,78508.85168,357304.0741,97437.43965,20973.17435,8937.873882,54481.10559,30267.40526,13114.5017
427,0,0,0,0,0,0,0,0,0,0
428,0,0,0,18919.54678,20355.12658,0,0,140570.9557,0,0
429,15425.98653,0,0,67073.1746,364.4896303,0,0,0,7862.033306,0
430,0,0,0,0,0,0,0,0,0,0
431,1149.030072,0,0,0,0,123354.6972,2007.435972,7137.153284,0,0
432,0,8298.425342,0,0,0,2932.966321,0,0,0,8902.918907
433,69470.94547,0,0,0,0,4337.027897,733.6852815,0,0,18734.00437
434,20220.49492,4088.544243,0,5107.717458,59674.74813,0,0,15957.25507,0,0
435,0,0,137090.8715,0,0,0,0,4975.838813,41712.89485,0
436,0,53003.67679,0,0,2207.738765,0,93692.98017,0,0,0
437,0,0,6598.413936,7047.336329,0,0,13556.70259,0,546470.778,0
438,0,4855.541097,0,0,0,0,4151.246432,0,0,0
439,0,8678.748425,0,0,102779.3012,2841.874576,0,0,0,0
440,0,0,0,0,0,0,0,0,0,911.0786165
441,7742.812107,0,0,0,347.8980232,0,0,3291483.928,120164.7202,0
442,1121.945974,0,0,66328.05603,0,0,0,0,3105.35186,4571.746693
443,0,0,22645.09213,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,12659.32147,0,0
445,0,0,0,2959539.437,29133.94412,0,0,0,0,11.10250007
446,16669.73484,0,0,0,22742.16333,544.6348077,0,0,0,0
447,0,24474.69904,97448.68896,0,0,0,33924.02452,0,5472.535623,0
448,21128.89148,0,0,0,0,0,0,65689.30917,0,0
449,0,0,0,0,0,0,0,0,0,1068.320924
450,0,68264.86671,61650.3795,0,0,0,0,49717.79989,0,0
451,0,0,0,0,7898.340413,13323.2787,0,0,8633.065137,0
452,0,0,0,0,0,0,49321.29593,0,0,2768.655079
453,0,0,19048.89466,0,0,0,11612.76571,16451.56799,0,130589.9681
454,0,0,0,0,0,11528.57445,0,0,71216.11577,0
455,47560.81821,0,0,110427.9886,7926.614377,9516.250549,23593.76712,1945.616754,0,0
456,0,0,0,0,0,0,0,89482.31652,0,0
457,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,21089.14783,0,0,15672.29742
459,43422.68391,0,0,0,0,8262.362724,727.3845476,0,0,0
460,0,95262.22877,0,0,0,0,0,0,0,0
461,20322.21784,0,368.4659961,0,40358.47687,23661.20942,0,0,0,0
462,0,531.1675415,871.052332,0,0,0,16243.63994,0,53837.56321,0
463,0,54950.3687,0,0,0,22444.21447,0,0,32235.4533,0
464,0,108051.1422,0,34565.34686,0,24925.73536,0,80757.21849,0,30483.42882
465,18843.03722,0,0,0,0,0,38906.1241,0,0,0
466,31.25081648,0,0,0,0,27526.91158,161621.9409,7228.779058,12731.93227,0
467,0,0,19731.75185,0,0,0,0,0,0,53636.29873
468,0,0,0,0,23783.919,0,0,14057.06225,134719.6121,0
469,0,0,0,6900.352627,0,0,0,120907.6652,0,0
470,33457.94373,0,0,0,0,0,0,6181.301924,690.9663729,0
471,0,0,52121.72033,169861.4294,0,2492.541422,0,84123.96233,0,41064.58341
472,191856.5926,12366.57845,0,0,0,0,0,0,0,0
473,0,0,0,0,2073.939244,16366.58063,0,0,0,0
474,0,0,0,1532.207229,0,0,17780.50182,0,0,11507.97478
475,0,0,58048.17622,17878.2239,0,0,0,0,0,0
476,0,4526.532367,0,296951.5012,0,84705.56189,0,94528.16396,0,216460.6193
477,0,0,83609.38253,0,0,0,0,887683.6603,0,0
478,28532.44941,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,12660.98899,0,16612.4963,4734.562619,0
480,0,21640.00815,0,1148.670424,974444.7125,0,0,0,0,13963.59993
481,96481.52562,0,0,5844.108554,641.6363432,573277.4275,0,0,60622.99813,0
482,0,1422.352116,0,82030.0034,6907.926457,88441.2216,0,13687.82966,13765.6699,0
483,0,0,0,29734.62798,0,2548.618723,0,161110.7233,0,0
484,0,183124.203,0,403.9127879,0,0,9584.004092,0,0,0
485,0,0,44096.84369,52156.30224,12061.20975,0,0,41.86400208,0,1702.764215
486,0,4168.918634,0,0,0,0,0,0,16215.56266,0
487,0,77338.15393,8261.027997,17844.34132,0,34697.35174,29777.71522,0,0,0
488,44360.39491,0,951.7783405,0,55326.17189,8359.823191,0,0,35605.34566,0
489,0,6913.363904,0,0,124933.5204,1617.355487,296359.3456,0,1275.48276,362980.4408
490,0,29935.70718,0,0,0,0,0,0,0,0
491,0,0,0,38770.49798,0,102.2602638,0,0,0,0
492,0,23245.28045,0,0,0,12797.12782,0,0,0,0
493,0,1366.566815,29833.11836,114183.9787,30058.18216,0,51268.68967,0,28733.05162,7338.652759
494,0,0,0,0,0,0,0,0,0,21891.89522
495,0,0,16766.15851,0,0,0,0,0,0,0
496,15858.30875,0,0,6827.237893,0,0,0,0,26462.87323,0
497,27042.64868,0,0,101332.4193,0,1637.899282,0,16912.94965,0,452136.32
498,92450.91935,0,0,32296.27954,235038.1084,0,37223.96911,0,6141.862698,0
499,0,0,8537.75414,1880976.149,0,0,1425.676511,0,0,0
500,0,114483.751,0,0,0,0,0,0,0,388.3796256
501,7438.885637,0,0,0,0,38959.09807,0,0,7986.980815,0
502,0,138218.0787,0,0,0,3573.232515,0,0,0,0
503,0,0,0,5524.728443,461611.6169,0,0,0,2250.44118,0
504,0,0,0,879.6503209,0,821.8533319,0,0,0,0
505,0,0,72929.49641,0,0,0,258.2559075,6735.968185,0,24937.10083
506,0,0,2733.623853,0,11321.91534,0,0,0,0,0
507,6268.43791,24182.23715,0,0,0,0,0,0,0,0
508,22542.37732,70004.41028,2660.178827,1305.044596,0,0,0,0,5193.843806,0
509,0,1759.961876,76.10637093,0,0,0,0,0,12441.42746,90241.0776
510,0,0,0,7029.941432,30597.69474,0,15471.0966,6650.958221,2345.225975,9876.040791
511,12660.75791,0,247588.7791,148332.9619,0,0,54778.54806,0,0,0
512,0,0,0,0,0,0,10631.64377,250806.1673,568.3511868,0
513,163457.9354,0,11050.28819,63516.43768,0,0,0,486796.1565,0,0
514,0,0,0,0,0,49171.16473,0,55867.52492,8573.278228,73436.24027
515,0,0,0,0,152322.2156,0,0,0,96310.50298,0
516,0,0,4676.068105,0,121.625988,0,0,111756.8309,0,0
517,0,0,0,0,9060.503683,0,0,0,0,0
518,0,0,2608.081388,178370.6007,0,0,0,0,22122.58577,0
519,0,0,0,0,0,0,26431.60959,0,0,10746.33497
520,8517.422931,111428.8008,0,0,0,0,2574.358089,28929.86687,0,0
521,67297.99757,0,0,0,1663.226586,0,2712.242716,623.6432988,13491.50934,38730.56017
522,0,0,0,0,0,0,76542.67002,0,28102.74129,169065.1145
523,0,0,0,0,0,0,0,0,35506.20702,1330.566674
524,0,0,0,16356.06997,0,0,957.731697,795.6811344,0,0
525,883.475171,142619.1604,0,162694.0175,0,0,178479.4718,0,431.6840349,0
526,0,172042.414,0,609.224217,0,0,5.211161526,15819.83284,0,0
527,0,0,0,20392.28514,0,0,19159.11543,4344.947458,0,0
528,0,0,342119.7023,0,0,0,0,4490.477041,0,0
529,497.2117639,0,0,0,48.58096643,0,0,0,0,4658.405731
530,604.3810236,0,0,16837.71893,0,0,1922.52432,0,67917.81364,0
531,0,0,0,0,0,0,0,0,57796.74157,0
532,0,0,0,0,7773.429153,201.5044308,83589.79624,0,11030.23002,32526.2065
533,0,9703.656513,0,0,0,4147.250791,0,0,398276.399,0
534,0,0,0,0,1359.957524,1703.852705,126160.2036,0,0,9739.208321
535,0,0,25115.95327,20385.99894,8748.483394,0,0,0,0,80058.12215
536,0,4425.590891,0,3196.619952,0,0,0,59.90806496,0,5382.977947
537,45866.79334,1246.000007,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0
539,0,0,0,2686.724987,56131.75761,0,17176.89103,0,8508.258149,12703.76216
540,2230.853732,0,0,0,0,0,0,0,0,11749.63022
541,36165.04231,0,0,0,0,10056.29861,0,13722.08831,0,0
542,0,0,0,0,0,0,0,0,0,99535.17079
543,47989.61526,5830.811465,0,32725.15519,0,0,0,0,0,0
544,1271.782777,0,0,0,0,0,0,0,0,0
545,4590.985731,0,12740.50069,0,0,0,0,0,0,0
546,34252.74345,0,0,0,347651.2126,0,1252.204898,0,0,0
547,0,0,0,27729.30144,246472.0657,0,0,139438.4399,0,0
548,0,0,0,0,0,0,0,0,0,24004.36279
549,20628.71094,0,0,0,3683.436301,0,0,128340.2232,0,0
550,0,0,0,11726.66297,0,0,4410.721988,0,24759.17289,0
551,0,0,0,0,0,62497.67756,0,0,0,0
552,0,0,0,0,124443.1591,0,0,0,25983.12457,56265.91052
553,0,0,0,7196.699951,32605.6063,0,0,0,0,0
554,0,0,0,59186.51232,0,41706.45549,0,0,4105.794829,30369.26154
555,16260.9712,0,0,20504.80547,280.6938838,0,0,0,170438.3919,0
556,0,0,0,155041.5413,1895.812599,0,6905.966409,0,0,32790.22067
557,0,23693.50478,0,0,0,11101.31952,0,184085.8687,1457.87129,0
558,0,0,0,0,0,0,0,782.1666621,9405.952282,0
559,0,0,0,0,0,29776.36336,1431245.23,0,0,0
560,0,0,17300.10455,0,0,0,0,0,0,0
561,0,0,0,0,23251.34621,11808.23732,422073.3438,15155.77533,0,0
562,0,0,509.0803449,0,450.4378228,0,0,39866.07939,165295.3929,0
563,55827.95036,0,0,0,0,0,8560.068407,345377.7512,0,0
564,27.29879759,0,0,0,0,0,0,230987.9508,1556.622736,121001.9984
565,13610.1212,0,0,0,0,172035.8584,0,0,496.8182653,4967.600752
566,39263.69446,0,15566.65281,0,16561.06305,0,0,55478.79862,0,0
567,0,0,0,1559520.663,0,94.55126619,0,0,0,418662.7387
568,0,3802.818437,8920.955875,0,803.0297246,0,6896.680263,0,0,16145.33197
569,0,89054.04452,866027.3888,0,32781.54484,56242.43377,0,0,0,0
570,1334.174482,0,0,6001543.568,0,0,0,3757.269529,0,0
571,25908.44472,0,43572.86494,10965.81104,0,0,0,0,0,0
572,0,0,0,0,2726.79837,0,86992.95514,0,12368.88645,0
573,0,0,0,3963.175059,0,0,13473.04632,0,0,0
574,0,0,0,0,0,0,197396.9758,0,268794.1571,0
575,14.9990367,2380.20265,0,0,0,0,296.5677426,0,0,16369.44357
576,0,62905.78569,0,0,37333.30641,0,0,0,0,0
577,0,1.958794458,0,0,11160.70397,0,4980.91395,0,112557.835,0
578,0,0,0,24387.02062,0,0,0,0,0,0
579,0,244570.5421,0,0,271568.9248,0,0,0,0,0
580,0,0,0,0,4620.822908,0,0,36603.08985,0,1752.789844
581,0,0,31804.71218,0,0,9504.08929,0,0,0,0
582,855.04585,0,485.9932994,0,0,0,24465.66571,0,0,0
583,0,0,0,0,0,0,0,0,24400.5852,0
584,0,0,0,0,0,0,0,0,0,0
585,1524.535008,0,105.1929631,0,5764.050454,0,0,9108.938323,0,527.310599
586,0,0,10310.67415,0,0,0,4404.666234,0,0,0
587,25017.90847,0,0,47289.05816,1113.984328,0,1880.96668,0,0,0
588,0,0,0,0,39812.97851,0,286852.6643,0,0,10585.12123
589,5459.18732,0,0,0,22996.49246,0,0,0,0,0
590,0,0,0,14361.43996,58119.76783,0,0,7172.201564,0,2779964.141
591,0,0,0,8877.10008,0,0,16547.16123,0,480.1544548,1758819.853
592,0,0,96956.18595,4012.951001,0,0,0,0,0,24462.30026
593,24189.33352,0,62404.3432,0,0,0,0,37502.22955,0,3081.846253
594,3156.930613,0,13164.08895,0,15265.57465,113183.104,0,0,0,37882.87151
595,0,0,0,8556.882949,5707.22208,0,0,0,0,0
596,0,371281.8201,0,0,8957.388767,0,0,0,2327.673852,0
597,0,2484.547282,0,0,0,2789.223435,0,0,5796.336164,3041.978805
598,29366.54758,0,0,0,0,52955.91767,0,0,0,34262.44286
599,0,0,0,0,0,0,80.58390468,0,87953.3778,0
600,0,0,0,7084.887462,15722.358,10144.12235,0,0,0,0
601,0,98773.87785,77344.70717,0,23913.20721,0,0,0,0,0
602,103904.7951,1905165.136,0,5975.388195,91.02595968,0,0,52074.97681,0,0
603,235742.6547,8503.594632,0,0,24195.83899,0,0,0,523.3137759,0
604,14020.90562,1137.880974,143490.3321,181.6050791,66883.38515,0,0,0,0,29761.45528
605,0,0,337713.552,0,0,0,0,0,0,52247.66657
606,0,35785.49788,0,3970.248986,0,60777.66636,0,0,0,49557.31284
607,5732.780912,0,0,21229.23503,281441.0587,35913.60472,0,0,1597.508318,0
608,0,0,0,0,0,0,0,0,0,0
609,0,43288.9074,59656.99122,0,3993961.707,24868.0717,33873.70138,0,0,5964.758922
610,2562.257094,0,0,0,15580.53526,903301.7001,0,0,0,0
611,0,0,0,13199.26985,0,0,0,0,0,27286.95186
612,263.9558966,0,721.7448155,1282.799518,27307.97262,803.7585207,0,39901.94407,0,0
613,0,0,0,508.5216786,0,20686.21739,277634.1871,24570.18453,0,516072.174
614,0,0,3807.096509,0,0,0,0,0,0,0
615,0,0,0,0,0,0,34179.74457,16839397.67,0,0
616,11606.81662,1228853.995,0,0,0,0,0,36958.64,0,0
617,1828.762154,0,0,7527.655083,0,0,82015.13845,0,822769.3522,0
618,0,0,0,0,0,0,0,0,0,0
619,0,0,0,27.26168872,20028.29547,0,0,0,1123.928194,138309.204
620,0,0,0,0,0,0,0,0,0,0
621,0,144377.7245,0,12462.5156,0,0,0,0,0,0
622,0,0,22115.25046,3886.779376,0,0,0,0,0,147062.8064
623,0,0,0,39766.35958,58.95688685,58.5461408,31840.01562,0,0,37677.81909
624,0,5777.700749,0,0,0,86070.24081,0,0,0,0
625,0,20902.58797,0,0,2239.936541,0,0,808.4360135,0,0
626,0,1127.013189,0,0,0,22872.96419,0,0,37956.79858,18322.07042
627,0,11832.8122,0,0,110917.0428,21074549.93,309440.5262,0,0,3821.541639
628,0,0,243384.8234,821.3083949,0,0,694.0823236,0,0,0
629,0,0,3823.747523,0,0,0,0,26828.19576,65698.07993,0
630,62250.43762,0,25552.48987,875.0846442,0,0,0,0,51.64344844,544.4553563
631,0,4083.254988,6366.60467,212584.8073,0,0,0,0,0,101.1469327
632,0,2186.37053,0,0,79203.57446,0,0,0,0,0
633,0,49945.42455,0,0,0,0,0,0,0,0
634,0,252.3114663,0,751239.121,0,0,0,0,0,8389.042909
635,0,0,0,1688.274956,22339.25986,164197.8417,0,0,0,0
636,0,0,101267.7469,0,0,68650.23718,9616.415867,75394.11646,1006.101128,0
637,4043.712209,0,1281.548146,0,7808.199946,21197.98098,0,0,3563.563353,0
638,0,82081.01319,0,0,0,1801.012252,0,0,218905.2626,0
639,0,200.4929132,0,118116.2848,0,0,0,0,52252.16127,6437.826808
640,41942.67595,0,0,9682.767252,57165.21612,0,0,0,88420.43891,0
641,0,185.1844467,10182.6689,59.47440997,47186.64615,0,0,0,0,716.3738574
642,0,118828.6145,79.95923647,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0
644,619843.2542,0,0,0,18046.42042,0,0,0,0,0
645,0,28622.5308,0,0,21530.42829,43346.76841,132076.5435,0,0,1454.271953
646,0,3530.234301,0,0,24156.8112,0,0,0,3593.888904,0
647,709895.7347,1294.762433,10796.11776,0,0,0,0,1057.290691,0,3861.385789
648,449.3907971,0,0,0,4582.086714,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0
651,28805.01565,0,13022.3032,0,0,7057.289811,4778.989352,0,6178.743361,0
652,0,0,8662.767324,0,0,0,0,0,0,0
653,0,3888.412123,0,0,0,0,34242.28782,22343.33724,0,0
654,0,0,0,23565.16598,0,0,0,4043.803442,0,42130.62534
655,67.85493424,0,39331.7,0,0,23944.45294,6485.850897,0,0,0
656,0,53616.20485,0,0,25450.56012,1239.81224,0,282230.5396,0,69018.14953
657,44826.11824,0,0,0,0,0,24674.16412,0,4560.500239,0
658,0,0,0,771.2140645,0,0,0,0,0,0
659,11590.87657,0,0,0,0,12435.93456,0,0,0,2825.815312
660,0,0,0,48069.83404,4310.46509,5202.749941,33541.82895,17942.05686,59450.08339,0
661,0,0,235163.9745,37840.27709,0,0,34499.68847,0,0,305871.5826
662,0,66743.34726,50098.81447,17881.77902,9649.110441,0,0,0,0,0
663,0,0,9209.423897,0,1307.183279,0,0,0,19773.07572,0
664,0,0,0,0,0,56462.14425,0,0,0,0
665,48651.23896,3549.349361,0,0,0,0,0,0,55147.04618,0
666,0,81908.5187,0,0,0,0,0,15524.30798,0,0
667,11042.8394,0,0,0,0,0,1304.611859,26411.94133,816608.2161,0
668,0,0,0,14183.01448,8288.658226,2228.211907,0,0,0,5770.687654
669,0,0,0,0,0,0,0,0,0,19496.42201
670,0,0,0,0,0,0,0,0,0,73474.23904
671,0,419437.7168,0,0,0,310634.2598,38133.84468,0,179833.1306,103748.6716
672,3914.728614,39698.10625,0,0,0,3559.152358,61.44450111,4557.482928,0,66458.97408
673,567911.2483,0,0,0,0,7548.250395,15773.3138,3557.253349,116734.7532,0
674,0,0,0,0,0,0,6053.959893,0,0,20895.73296
675,0,0,0,0,0,0,0,0,0,0
676,7643.766894,0,74043.40464,0,0,109819.1217,0,0,4003.422519,0
677,4934.564055,0,0,0,0,418280.444,0,0,0,18556.64955
678,0,39207.81293,0,0,3503.189561,0,24480.3194,0,190266.4,11198.2968
679,4532.49767,34806.40355,0,0,0,16185.62992,0,0,394077.5514,0
680,0,0,517741.5599,0,0,60807.68737,0,0,0,0
681,0,0,0,17740.51957,0,0,0,0,157085.7962,0
682,0,0,0,1256.561406,0,0,5321.572902,0,0,0
683,0,0,33330.49923,73030.11263,0,73.32696548,0,0,0,0
684,0,0,44127.3362,0,0,0,0,0,0,13062.75909
685,0,123.3380298,0,0,0,0,0,0,0,4647.679908
686,0,73049.7996,38147.87913,0,0,0,0,0,8324.45921,0
687,0,0,0,0,214.3788708,0,0,3759.101029,0,0
688,0,29651.43312,0,14363.69291,0,0,704.6126242,0,0,0
689,38840.39202,157571.0986,0,1335.397295,6029.937353,16864.37678,0,45429.38894,40483.14221,312.1878655
690,731.219824,0,213048.8235,16369.77016,0,0,0,0,42119.15152,0
691,18818.29989,38459.86813,101863.3155,0,15.10236755,0,70.30776538,0,0,0
692,32674.69166,91564.76822,0,14554.26817,17427.11566,0,68846.9337,0,0,0
693,0,0,0,0,0,0,0,0,34516.33041,0
694,0,0,0,0,0,0,0,0,0,2295.956569
695,0,1914.736627,0,0,53628.03661,0,0,0,330.9445387,0
696,0,0,0,11782.26832,1587.778038,0,0,0,66473.22488,67711.68476
697,0,0,0,0,4299.890156,9735.454971,0,0,4040.231712,0
698,0,0,0,0,0,0,0,0,0,842084.8641
699,0,0,0,0,0,23268.13337,0,0,16236.71506,0
700,0,0,57793.66824,0,0,1898.402829,0,3526.080263,0,0
701,0,0,0,0,0,0,836.3195432,0,0,824.6703677
702,0,0,0,0,13217.48178,42148.78101,7258.526316,0,20069.45577,37817.04182
703,84646.92531,0,0,61120.81406,0,0,0,0,0,0
704,0,0,0,20615.57882,0,0,35324.21671,0,0,0
705,0,0,0,0,0,0,0,0,121152.4778,0
706,0,0,0,0,0,1876.845425,0,0,0,0
707,85.25236908,0,0,0,0,0,0,0,0,0
708,0,0,0,0,2437.997637,0,4352.213575,0,0,19115.42042
709,0,0,2964.804424,9978.862808,222.5081086,0,0,0,0,0
710,0,0,715763.6236,0,0,3893.948202,0,0,0,3166.216286
711,32436.29177,9079.396639,0,0,0,0,0,3425.191579,0,0
712,64205.60812,154384.8145,0,0,0,43152.5069,0,0,0,8464.130096
713,0,83560.95599,2805618.47,0,5992.530619,0,9036.171792,0,0,0
714,0,0,0,77600.22807,0,0,246168.4343,0,76602.83175,0
715,14791.59413,0,0,0,1586.606251,14623.33725,0,0,17829.1177,0
716,0,25.17772063,0,0,0,0,4677.808686,12527.7381,27940.59007,0
717,0,43559.61471,0,528.7265142,0,0,0,0,13116.48078,0
718,0,0,30007.51453,0,0,0,0,5186.293836,46489.66323,73612.73336
719,0,0,0,0,0,183144.299,0,53463.53407,0,14826.30305
720,0,0,253.2702007,113864.6468,0,0,2336.824642,0,1945.561259,0
721,0,0,0,0,0,0,0,0,0,0
722,49043.96859,0,0,2447.496649,31085.7401,47684.75643,0,0,134.2187503,0
723,0,0,0,81959.44339,64648.02735,402871.4331,36.7769291,26004.96053,0,0
724,0,24930.65537,41288.05458,6411.40886,0,8322.875213,585370.1379,0,0,0
725,0,220171.7835,0,0,193125.539,0,0,0,0,0
726,0,198089.8514,0,0,0,0,0,25.04433777,0,15011.11585
727,0,0,0,47665.23089,6684.907155,247865.5308,0,0,709.9415708,0
728,0,0,51802.49725,0,0,8865.522423,0,0,0,686.9265084
729,4735.126384,0,14215.92494,0,109.1684461,0,79.13609875,0,21310.03881,0
730,0,0,0,0,59151.84393,0,0,0,0,0
731,14400.67822,192823.508,0,0,0,0,474389.6192,0,0,70692.50296
732,0,0,0,0,1350.326333,0,0,0,0,63758.2817
733,0,0,0,0,0,0,0,41726.36142,22833.68774,0
734,0,3954.275352,0,0,0,0,100830.5579,0,0,1299.836344
735,0,0,0,0,0,0,15301.14151,11591.06311,159.0451686,0
736,222456.2274,0,0,0,0,0,0,25805.2936,0,32205.77326
737,224659.8787,0,0,9582.700996,0,6.009409606,0,0,0,0
738,0,0,0,0,0,53014.50883,1414.240228,0,0,0
739,0,0,0,0,0,0,403837.3982,0,0,0
740,0,28465.38456,0,0,3788.288764,0,0,60484.82269,0,11.59723097
741,0,0,65100.73967,7012.240892,0,0,50037.95436,0,0,92.47984494
742,0,0,0,0,0,0,0,0,0,20579.25792
743,1238.940831,0,6179.669569,0,0,11161.65358,2344.21501,322714.3318,0,205105.7316
744,0,0,18791.62472,0,0,0,0,63735.45481,0,1232.942784
745,0,0,0,17098.72848,22068.85947,0,0,0,0,0
746,0,6023.840555,0,0,0,321.8343482,0,3643.879386,0,0
747,0,0,0,138049.9611,0,0,1730.869183,0,0,2532.391662
748,0,0,1965.220299,0,0,0,0,0,16930.90195,0
749,0,0,0,92691.98802,0,0,0,0,3662.74028,0
750,0,0,0,0,21391.97663,0,0,12740.34268,0,0
751,0,193544.2455,0,0,0,0,231515.4953,163450.3259,22913.18728,0
752,0,0,0,8370.151888,48313.57211,0,33556.69394,0,45472.33238,97427.87825
753,0,0,0,187949.8882,0,0,0,0,11326.25322,0
754,28044.39092,0,0,0,59624.08773,19080.87261,106701.1781,0,0,0
755,0,0,773.0841486,0,0,3918.998778,44.62289196,0,0,41455.13957
756,344.890304,0,126430.0305,0,0,0,1871.856821,0,1836.996244,0
757,24485.17175,0,80339.98217,0,0,0,0,0,0,0
758,58126.60378,204700.7113,214258.312,0,0,0,3439.666673,0,10402.79892,0
759,0,12756.66019,0,0,0,0,22902.14335,0,0,233566.8459
760,0,0,0,0,0,0,75197.18062,0,0,0
761,35126.48674,800.6621587,0,0,0,0,271.3336335,0,13981.43474,6004.089588
762,48787.83395,64498.96578,0,40.34114027,0,0,0,25344.18349,0,0
763,0,474247.0753,0,10016.72154,9133.037211,0,0,72745.66201,262092.2815,0
764,0,0,0,0,0,0,0,0,0,39020.15664
765,0,0,0,0,0,0,0,0,0,12909.67776
766,0,0,0,0,0,0,93287.41951,786.9820048,2421.152499,0
767,0,0,1510.58,0,0,161915.9447,0,0,0,0
768,0,0,22792.23745,0,3532.938144,3482.125071,0,9144.358483,0,3617.687365
769,0,20484.50989,0,0,2176.906125,0,0,0,0,7214.110126
770,12758.65023,0,0,0,0,3360.120266,0,0,56916.69952,0
771,8500.964246,0,0,1120.843739,7352.314998,22507.84214,0,0,5821.50122,55994.52626
772,0,0,0,0,0,335428.0801,0,0,5470.437192,0
773,0,780216.9332,0,0,0,0,0,0,0,0
774,0,92722.52725,0,0,0,0,407029.8666,0,0,10151.471
775,3544.994239,73075.71565,0,9229.116118,0,0,147078.322,0,0,0
776,11650.92708,698.4708392,0,0,0,0,39818.56993,274.8794173,0,15179.26029
777,0,0,0,0,384460.6462,3680.894756,0,0,0,12395.82406
778,0,0,0,2095.920514,0,13762.80299,0,0,0,0
779,0,0,0,0,0,0,80259.31486,0,0,561.8637496
780,0,0,0,0,25172.33974,0,0,0,79543.7402,0
781,0,0,0,10954.26048,0,2476.997036,0,0,6316.775138,0
782,63.08495853,968959.2021,0,0,0,0,0,0,113753.6875,0
783,0,0,0,0,9651.002319,0,0,0,0,88888.92977
784,0,7768.081858,0,5083.120848,0,0,179956.262,46468.63019,0,0
785,0,11856.16138,23344.05527,1755.677014,0,0,10279.01205,0,0,0
786,0,19277.18424,305633.5102,0,0,0,0,0,0,0
787,0,537.4717683,21584.98029,0,0,0,0,0,0,213760.0075
788,0,137198.3803,0,10641.00691,0,0,11756.33759,0,0,0
789,0,0,185.4656975,0,0,0,0,154084.0957,0,0
790,0,16014.10505,0,0,0,0,365.8707722,0,59864.82255,7707.071003
791,14841.6339,0,3080136.442,0,0,0,0,0,5381.531652,43666.43293
792,0,0,0,0,24359.86522,0,0,505.0818542,0,166298.9973
793,10052.24493,0,0,0,0,0,0,0,0,0
794,0,66631.10224,2292.860377,0,198.1730142,0,0,0,0,6369.576252
795,24215.18773,91378.71218,0,0,0,16327.56133,67827.9033,33770.67407,0,0
796,0,25367.34194,0,0,0,0,0,9118566.587,0,0
797,8296.84638,0,0,744.2235483,2890.333392,0,10208.10787,3354.88082,41136.24953,0
798,215.1566016,0,0,8132106.108,0,70089.35133,0,619068.1428,0,0
799,57114.56167,6685.582356,0,0,0,44.66500243,0,0,0,0
800,0,1698.775744,8566.316143,0,0,0,0,129079.7128,0,0
