,OtherHazNetCostYr1_,OtherHazNetCostYr2_,OtherHazNetCostYr3_,OtherHazNetCostYr4_,OtherHazNetCostYr5_,OtherHazNetCostYr6_,OtherHazNetCostYr7_,OtherHazNetCostYr8_,OtherHazNetCostYr9_,OtherHazNetCostYr10_
1814,0,0,0,0,0,0.00202032,0,-0.001196418,0,0
1815,13010413.72,0,0,-12262721.63,0,0,0,0,0,10921489.49
1816,0,0,350435.3248,0,0,0,37617.67562,5.768984098,13986623.46,-10434117.16
1817,0,0,0,0,0,0,0,0,0,0
1818,0,0,0,0,0,0,0,63.45672058,0,0
1819,0,0,2.844067201,9562684.262,0,0,399685.0472,0,268618.9494,2502261.262
1820,2675489.395,0.077556548,-2196661.327,0,0,0,0,0,6349767.092,0
1821,0,0,0,2.956687312,139344.6284,-119679.9019,12426916.36,0,-7657151.557,0
1822,0,0,0,0,0,27825.91928,859320.0454,0,-21223.89562,20331813.11
1823,11413688.81,-7509319.447,0,0,0,5351613.086,-0.455308826,88.95126759,-56.6277322,12842096.57
1824,0,0,0,0,0,9736.576435,-7279.868914,2238392.058,0,-1217126.088
1825,0,0,0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,857010.616,4174345.445
1827,703.896002,0,0,0,0,1236259.526,0,0,13366905.37,-11442303.53
1828,0,0,2466435.53,0,0,-1913423.031,0,0,1898834.322,0
1829,0,0,0,194.9410698,-134.4078194,5347997.027,-452616.9149,8846534.537,-8153840.56,0
1830,23439.9559,0,11115990.6,0,0,0,0,0,0,0
1831,5478239.936,22723915.8,0,-17852505.24,0,4932383.812,204.3815364,-175.5607679,0,0
1832,0,0,0,162873.7345,0,0,0,30.39424108,0,-15.7446905
1833,0,0,300.1516733,1838429.237,-1563195.749,0,0,0,0,6179191.809
1834,0,725338.6948,0,0,4069705.391,0,-3239611.31,0,384.5680147,0
1835,0,0,0,0,0,0,0,0,12052183.98,-7228769.968
1836,0,11162506.09,0,-9105961.379,0,0,0,0,0,0
1837,1320164.717,0,0,0,0,0,0,0,185550.0247,0
1838,7455228.344,512094.4474,0,0,0,8426994.851,0,2173.185081,-1712.007775,0
1839,0,0,0,0,0,0,6.828312532,0,1542570.323,0
1840,0,0,0,105630.8583,-42324.50798,0,0,926794.867,-539968.6602,0
1841,0,0,1770502.172,47701.78567,0,-29204.49557,0,0,0,0
1842,0,0,16059901.53,0,9660956.328,2596073.558,0,0,0,0
1843,1703.410172,-1125.745535,10279851.58,0,0,0,0,0,0,0
1844,0,0,4940433.904,0,161.0532123,0,0,0,0,0
1845,0,0,2841054.243,0,0,0,3024135.741,-2195912.822,0,0
1846,0,0,0,0,0,0,0,0,0,0
1847,0,0,0,0.217957996,0,154.5395475,-108.5779794,0,6798027.33,-5104846.153
1848,0,74084.29159,0,0,0,0,19.8830182,891478.925,918.8633301,-854.6939665
1849,0,0,0,0,0,1259.753913,0,0,0,0
1850,79.73026124,0,0,2555917.729,821594.6038,0,0,324273.9242,0,427383.5541
1851,0,0,256981.1333,0,450140.3632,0,0,0,0,0
1852,0,0,0,0,0,0,498808.7519,70409156.59,-52878860.88,0
1853,0,0,0,0,529460.6,3456643.702,-2561673.033,0,972207.529,3167.012899
1854,0,0,0,0,1800204.709,0,0,902116.507,7875746.274,28057608.99
1855,0,64438.88012,0,0,20024.34054,10687093.52,0,-6186821.921,10196.67241,0
1856,0,0,0,8774305.398,0,0,0,9627309.094,199430.9667,1118779.347
1857,0,0,25460.35429,0,9806370.68,1270554.922,-6994863.565,0,12400575.14,0
1858,0,0,7428975.041,0,-4707571.832,1008.816667,0,0,-659.0804262,0
1859,0,0,0,0,0,0,0,5788994.022,0,0
1860,0,0,0,0,0,0,0,0,0,4117862.774
1861,1697041.128,1010771.244,0,0,0,1198175.866,0,0,0,0
1862,0,0,0,0,0,0,2121121.736,0,0,101407.1361
1863,80723.52128,0,0,0,0,0,0,0,0,0
1864,446.4387291,0,0,8787363.969,0,3.932108488,-7969144.601,1079756.41,-793642.1065,0
1865,0,0,14580306.45,-10658042.66,0,0,395315.2377,0,0,0
1866,0,324293.1122,0,-299377.956,11428.64181,-8430.604085,0,306436.6411,-173710.2641,11416212.24
1867,0,8279659.3,0,-5814258.941,0,7179466.632,-5735180.557,0,0,0
1868,0,0,0,12859645.22,0,0,12968981.9,0,0,-5687297.853
1869,29496.34056,0,-22053.5629,0,0,0,0,0,0,15185523.41
1870,0,0,0,0,0,0,0,478855.9416,-337130.0232,32024812.07
1871,0,13697142.2,-2549728.778,890352.7282,-701999.6205,6616672.384,-4813119.212,0,0,793206.9331
1872,0,0,0,0,0,0,0,0,0,0
1873,1.557585522,0,31993.18529,12325469.46,0,0,0,17317660.02,0,0
1874,0,0,0,0,7865989.299,91174.07528,0,-4996791.241,-61077.03972,309208.3325
1875,0,6869557.166,-4615908.104,0,0,0,8159586.152,-3742.775959,0,-6367406.041
1876,0,0,0,0,0,0,18089.76843,-12520.48898,0,0
1877,0,0,0,1589.095425,0,0.517266311,0,94.86869623,0,0
1878,0,0,0,0,0,1777177.129,0,-1416103.18,3490279.983,-2779281.249
1879,0,0,0,10448806.25,0,0,14372329.03,246462.6144,0,0
1880,0,553921.6042,0,0,0,0,0,0,0,16207201.64
1881,0,0,0,0.09654135,0,1192.221984,-960.697561,0,0,4768749.203
1882,0,1090299.005,0,18658.1203,-781947.116,0,0,0,0,0
1883,0,2671035.568,0,0,7875010.383,10318293.91,252.7282943,-6900376.437,0,0
1884,0,0,0,0,0,0,0,0.00027374,0,0
1885,9702331.251,0,0,351132.2474,0,0,0,0,0,0
1886,0,1422600.645,13215.86457,0,0,37064.99106,0,0,2.207439108,0
1887,0,1495495.094,0,0,0,0,0,11588131.41,-7389978.191,0
1888,0,0,0,484.4845897,0,0,-360.7049235,0,0,9547194.595
1889,0,0,24668.82498,0,0,0,0.071992433,10678941.63,0,-8529760.623
1890,0,1619593.394,0,-1178240.902,0,0,0,0,0,0
1891,2499862.381,0,0,0,0,0,0,2219325.658,0,28037.13554
1892,2666871.904,9577207.368,0,-9753844.058,0,0,0,0,0,0
1893,0,8827412.477,50.04060639,0,-7847638.771,0,6421674.114,0,0,0
1894,0,0,0,1047728.028,-681688.9654,331.3730177,-247.2316414,0,75385.24915,0
1895,419.0218305,0,0,0,0,0,57695.20645,0,5128.683703,-46164.37506
1896,3354.00416,0.783569563,12415770.87,-9045373.526,0,0,0,0,384217.9442,14477193.04
1897,0,0,0,0.183887332,-0.135682602,0,0,0,0,0
1898,312799.3319,204086.1037,13443450.66,551198.2122,-10433188.35,0,-97.754884,43539.61752,-31854.7082,0
1899,0,0,0,12964991.92,-10157364.03,0,0,0,0,0
1900,0,172362.1964,18169386.34,11020.26732,0,-12277833.5,0,0,0,0
1901,0,0,536401.0898,0,0,0,0,0,0,16058229.59
1902,9307034.297,16270.96597,501.6126306,-12383.22725,-386.8045804,0,0,0,301643.5022,-216607.2393
1903,0,0,0,14816240.92,0,0,0,0,0,0
1904,185.4218852,-119.4706853,0,0,0,0,0,0,2035291.135,159292.161
1905,0,0,1434891.81,0,0,0,0,0,0,0
1906,1914420.532,0,0,268724.37,0,205066.5473,-196313.5546,7281421.46,0,-0.020517703
1907,0,1428050.87,0,0,-1287312.268,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,0
1909,0,0,0,12238880.29,0,0,0,2066876.716,0,4152099.452
1910,0,0,0,0,2793017.836,12808893.63,-9620028.666,6.54291594,-6.410291846,0
1911,136029.8103,0,0,0,456268.3287,9789570.823,-6646419.386,0,3477715.258,0
1912,0,0,0,0,0,6.962179088,0,0,0,0
1913,0,0,1161267.987,0,0,257837.8748,-228115.9132,0,0,0
1914,0,0,0,0,0,4821847.474,7209.057971,14154.30419,0,8778131.015
1915,0.033792414,0,0,0,0,0,2933878.863,0,716273.9584,0
1916,0,0,0,0.000265969,0,0,1855234.245,3475757.169,-2783443.255,0
1917,0,2261266.35,-1754872.779,0,0,0,0,0,0,0
1918,0,0,0,0,0,381773.2762,0,-272135.0026,7190881.124,0
1919,6.25081E-05,-4.44119E-05,0,3675.49391,0,0,0,0,0.320685872,407.6176423
1920,69752.10022,0,-39110.03462,0,0,0,0.221188498,-0.212027605,0,0
1921,0,16639825.23,-10415153.99,19379996.36,0,0,0,0,0,0
1922,0,44950.34597,2097153.951,-1450734.281,0,0,0,56.26424016,-47.04694571,0
1923,0,0,17950726.91,0,11539399.24,-9203559.601,-412050.1864,0,29954.68422,408841.7301
1924,0,0,0,0,739324.131,-441973.5974,0,0,0,8859138.79
1925,0,0,9402248.599,0,8435517.127,0,-7758831.889,0,16715.33799,-14604.92856
1926,0,0,0,0,0,0,3503.117973,0,11766278.12,0
1927,0,0,15007624.14,0,0,0,0,0,2.05986167,0
1928,2449415.935,0,-2322788.583,0,0,16313349.17,0,98.58821525,-13189631.7,0
1929,13159.76026,0,0,0,0,0,13275595.42,0,318610.4686,-7126431.924
1930,0,0,2452.906392,17816.047,0,0,0,0,0,0
1931,0,0,3.85215E-08,0,0,0,0,0.001427353,13533.4772,9266933.247
1932,11965940.04,0,0,10995185.33,0,0,0,0,8100396.36,0
1933,0,0,30.4445099,0,0,10049711.95,0,0,0,634105.3889
1934,0,11211073.02,727.4151115,0,-9692102.956,0,0,0,0,0
1935,0,0,0,0,930515.6,-65299.74346,-504485.7361,0,0,2.301430394
1936,0,0,0,0,0,0,0,0,701851.0085,0
1937,0,0,0,0,843.0442383,0,0,0,0,14212579.45
1938,908330.0542,0,0,0,0,0,10665867.33,-3064343.954,0,-3915329.189
1939,0,2067038.185,-1666136.045,0,0,0,0,0,0,458904.0514
1940,3665867.839,-2835932.079,0,447860.4286,0,-351134.07,0,0,0,0
1941,0,0,401.6836676,2956479.871,0,-191273.5621,10891.80538,0,0,0
1942,0,0,0,0,0,0,8.18424E-05,61808.72764,0,-38970.9657
1943,0,0,0,3939978.052,9982744.016,283692.1104,0,71072.69229,0,0
1944,10459752.79,0,28233193.43,-10189617.6,0,0,0,0,8359.34436,0
1945,0,0,0,0,0,0,78.67972488,0,1718.189014,0
1946,0,0,17844468.3,-14750466.81,0,0,0,24630085.99,-11882008.93,0
1947,0,0,0,3302052.104,-3146123.389,0,0,1152557.437,0,0
1948,0,0,0,11505489.44,0,1135.328801,-675.8049706,0,0,0
1949,0,0,208297.7325,0,0,-124915.7942,2695260.672,-19936.64257,-219.380478,0
1950,0,0,0,0,0,0,0,0,148118.7481,0
1951,262965.9579,-196629.6539,0,0,0,0,0,9.562434304,0,0
1952,0,0,0,0,0,0,0,0,0,41367.93031
1953,0,0,0,0,0,0,0,33432.16481,0,0
1954,79280.94925,-61942.61245,0,0,0,0,0,0,9400844.161,-7757053.671
1955,23957824.52,358767.056,-310311.6565,0,0,0,0,0,6219550.946,-5049280.89
1956,0,0,16.07308179,-13.50098068,0,40.94455655,86299.95807,-31.61795249,0,13791742.3
1957,0,3858.63888,31036.53785,0,736.1174676,665508.3645,0,1810032.387,10561388.34,0
1958,0,0,0,0,0,0,0,0,0,0
1959,0,0,12702572.73,-9391664.65,21284.00425,0,0,1561706.075,-940522.6593,0
1960,4966662.901,0,0,0,0,0,0,0,109732.5777,-71169.54353
1961,0,0,2554374.962,371048.8003,-279872.2302,-2011743.097,7442613.849,0,0,-4315411.05
1962,0,0,0,0,2438.205594,9786733.574,-6063304.884,124487.2262,-2346.629604,6478803.702
1963,858955.3586,0,0,0,0,0,0,7461238.769,-4497953.31,3660706.155
1964,0.001894113,0,0.29477758,0,0,0,593168.1262,-182146.5218,3947.811603,0
1965,0,0,10704529.45,-5844361.613,0,-1134231.503,0,0,0,10709.39423
1966,0,0,0,0,10687064.11,0,0,0,0,0
1967,5755914.863,0,0,0,0,0,4872937.724,0.115227084,52301.42425,-4233528.289
1968,0,0,0,12553765.46,0,0,0,0,0,0.071721967
1969,0,11298491.28,-911836.9362,-6055304.583,-0.656896134,52236.12193,0,0,0,175251.7111
1970,0,0,0,0,0,0,0,0,29.68293543,0
1971,0,0,0,0,0,0,0,0,27463.68446,3342.271816
1972,0,0,0,0,0,0,0,0,0,0
1973,20909816.64,0,-4114225.975,-10211078.14,996475.9489,0,4202615.782,-3356762.496,0,176049.5682
1974,0,2064983.095,0,0,0,1074792.34,-818180.9631,5765.330926,0,0
1975,0,0,0,0,0,94052.24569,8425.471966,0,0,965003.2612
1976,0,0,10727340.1,0,0,121.5079069,0,5919208.257,0,0
1977,0,0,0,0,623422.03,486076.5994,0,0,0,0
1978,0,8832730.227,316.5239575,-5828883.995,0,-275.9179557,0,22518464.18,0,-16323671.04
1979,0,4475577.304,-2977880.47,1898816.788,10102266.7,9339480.617,-7265564.284,0,0,0
1980,0,0.038697542,-0.021194875,2134.10274,-1318.992108,0,0,0,0,0
1981,0,53522.9954,31236.17005,-22462.43468,0,0,7555003.326,0,0,-5413175.303
1982,0,0,1230263.186,0,0,0,0,158173.5815,-139038.8823,0
1983,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,8040101.523,0,0,0,22295.85521,0,0
1985,0,1235774.003,0,0,-936110.1558,0,0,58952591.12,-674964.6185,0
1986,282490276.3,0,10195720.71,4103742.529,-5101199.154,2261173.227,-4487944.918,0,8970.709459,-5275.699774
1987,0,20063.71831,20688298.73,11998914.43,2514437.573,-6767129.795,-11978674.97,318494.2115,-231503.6399,0
1988,0,0,0,0,65026.22344,0,4377833.509,13613857.82,0,0
1989,0,0,0,10281518.58,-7018999.977,0,0,207420.4232,724078.6047,0
1990,0,0,0,0,0,0,0,0,0,11911077.62
1991,0,0,70129.92467,0.028003785,-0.019790275,0,0,0,0,0
1992,0,0,176779.974,0,0,-163995.5908,0,0,0,0
1993,0,0,0,0,0,104137.468,-85877.33028,0,0,0
1994,0,0,7139.128316,3978701.389,0,0,0,6040.433904,0,-5001.89498
1995,0,1.855815713,0,4793115.977,3605704.012,-3908823.109,0,-2678947.63,0,0
1996,0,0,0,0,0,0,0,0,0,0
1997,0,0,3881523.988,-1299713.189,-928404.9477,9303537.118,-591.064672,12671060.45,0,0
1998,0,1280311.919,0,51388.22506,-40114.3313,0,3704154.16,0,-3186638.744,0
1999,0,0,0,0,2419199.991,-2025615.466,0,0,0,0
2000,0,0,0,0,0,0,97391.76144,0,0,12713370.89
2001,0,0,0,0,0,0,0,0,516413.2297,33772.70679
2002,0,0,0,0,0,0,13336930.83,-10175249.88,0,0
2003,1583174.904,-1511146.342,0.000794724,11941098.66,1985676.48,-1459712.737,0,0,0,0
2004,0,0,0,0,0,0,0,11803307.34,475952.4158,-451286.1222
2005,0,10796211.24,-8929445.685,0,0,54698.53927,2033201.908,0,19170.76087,0
2006,0,0,2369636.91,0,0,0,14072.40091,0,0,0
2007,0,0,0,746879.8102,0,0,0,0,0,0
2008,1919972.791,0,0,-1234842.244,0,0,0,0,0,12449011.99
2009,0,0,0,0,0,0,0,13017.94063,0,0
2010,53540.01925,0,-33296.80378,0,0.835977223,5232.504272,4968042.709,17221.20062,-15674.61109,4347489.882
2011,0,0,0,0,2141629.422,-1582110.204,0,0,0,0
2012,73.76394371,0,-56.01101973,0,0,0,0,0,0,0
2013,1423166.902,-869163.3953,0,0,250.2931097,-178.3630054,679.0591995,0,0,0
2014,62.25260413,-50.27492635,0,0,0,0,0,0,0,0.030966459
2015,0,57350.55927,9588924.926,-8593156.186,0,0,0,0,0,6506904.655
2016,0,0,0,0,479278.7807,-418577.7472,3243.742696,7510100.157,0,0
2017,0,12223538.13,4373658.195,-4166705.615,-10278292.33,0,0,0,0,0
2018,0,0,971672.5578,0,-714956.4656,12083579.34,0,8.76018E-05,9373463.188,0
2019,0,848618.184,0,3879631.048,0,0,0,0,0,0
2020,0.004909434,14119883.38,0,784.4839038,251260.7994,-194705.8706,39258.64442,-28122.786,0,1071749.238
2021,0,0,0,360557.3553,0,-22689.87782,0,-201060.04,0,0
2022,0,0,0,0,289208.6027,0,0,0,0,0
2023,0.286460159,0,157378.8724,0.000189932,0,0,-0.000107804,0,0,31216.91039
2024,0,0,0,0,3026873.987,10263795.7,-8148596.211,0,0,0
2025,1356300.06,709.9479529,-1070827.228,0,0,0,0,0,0,13462319.14
2026,101110.2404,0,32635433.27,17337310.62,0,-24537660.06,133559.8463,0,0,0
2027,0,0,0,0,0,20709634.5,2954.047824,0,-14007432.44,5113.124083
2028,1207262.835,2124111.781,-2375937.678,0,0,0,0,0,0,0
2029,0,2219487.835,0,-1163509.572,0,0,-319630.0476,0,0,0
2030,0,0,12735424.56,5106.427322,0,0,0,0,0,0
2031,0,0,0,0,11448748.03,13116955.6,19434.08603,0,268854.1846,0
2032,0,9005948.033,1057882.793,-5908632.435,0,0,0,0,3540289.194,0
2033,0,0,0,1763419.65,0,61.78474127,-45.40683014,0,0,0
2034,0,0,0,0,756813.1362,0,0,395787.754,0,0
2035,38575475.99,3595080.694,0,-29869167.22,0,0,0,1614931.111,0,0
2036,0,9214.431441,0,-8180.262585,0,0,0,0,0,0
2037,0,0,9.485334502,-7.621506711,0,772311.325,-492906.9409,0,0,0
2038,0,340460.5468,0,0,0,0,10794096.04,17171165.49,0,0
2039,0,0,0,0,4549145.889,0.004808992,12933507.7,-0.003623409,0,-11370000.6
2040,0,0,0,0,10367574.18,0,0,80.009295,24657.80285,0
2041,0,0,0,0,311181.4435,11332751.54,0,19306.9794,-6012187.115,-453623.0795
2042,6952490.377,0,-4358216.682,0,0,0,63478.09767,0,0,0
2043,1802482.363,1.723288063,0,0,0,15102591.77,-11727064.47,7041630.855,0,0
2044,0,0,12744523.32,0,0,0,0,0,0,5513973.188
2045,0,0,650.107553,129742.9217,-94984.98299,615907.7847,-352284.5477,0,10365556.38,691.8268086
2046,60019.51375,0,0,0,0,0,0,0,0,0
2047,0.000451897,0,0,0,0,0,0,0,18359.40029,0
2048,0,0,0,0,0,0,0,18889.51289,3256420.702,-3108641.841
2049,0,0,0,0,0,0,97724.91411,0,5020.941361,247871.4322
2050,0,0,29877.52553,4295472.261,-3267218.687,70694.34591,-52005.49359,0,5975737.41,0
2051,205156.1609,0,0,1.881198302,6832473.997,1820863.54,-1452419.634,-5565955.544,0,5017624.084
2052,13627479.42,11422630.23,-8963259.541,0,0,8232664.757,0,0,-6297386.279,0
2053,6500230.919,0,0,-5902879.663,0,0,0,0,0,2942691.29
2054,6546581.762,-3812367.167,0,0,0,0,0,0,0,0
2055,0,148648.1674,0,0,0,0,0,0,10625831.51,0
2056,255608.4219,0,0,30910987.6,-25326779.89,0,0,0,2738416.139,0
2057,0,25724506.72,-16334320.25,663417.8765,17065516.46,-13241771.31,12035846.03,0,-10291086.45,0
2058,5884.88009,0,0,650442.5439,0,0,0,2675552.605,4159289.329,-3133778.718
2059,12166142.61,-9278868.808,0,23228.78128,-16175.30748,0,0,949147.7688,-515753.3478,284222.2249
2060,0,0,0,0,0,0,0,0,0,225856.7214
2061,1614011.015,0,0,0,0,0,0,3964072.147,0,0
2062,1598124.729,-1263239.019,1190021.807,0.148360346,0,0,13518657.16,-8455704.401,22605315.32,-7559050.307
2063,370134.1427,0,0,0,31289.4477,-16696.67274,17622.55364,11481827,0,0
2064,0,0,0,0,1518911.626,8695330.507,0,0,0,0
2065,0,0,0,0,0,89166.4283,-61511.61155,0,0,0
2066,0,0,225701.7838,0,6123678.322,0,0,0,0,0
2067,0,2901.465526,2040.676004,0,0,102095.8414,0,0,8914466.945,0
2068,0,0,0,0,0,0,0,0,0,0
2069,10041890.3,-6820178.786,-103.8019571,0,0,0,149.6522391,0,1757027.199,0
2070,0,0,189902.401,4188.930691,0,8752497.855,-5193524.042,0,0,32.31729958
2071,0,0,0,0,0,0,0,3378082.458,0,0
2072,9905640.796,0,0,0,20810308.78,-16022015.03,0,11583924.44,0,0.020684587
2073,0,0,0,1.08863E-05,0,0,0,0,0,0
2074,0,0,40365.68516,0,0,-30783.75537,0,3434844.686,-12474.46879,0
2075,0,0,0,0,0,1392450.075,0,28.12726996,51125.79645,0
2076,0,0,0,0,0,0,0,0,2672625.434,1260301.765
2077,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0
2079,0,7.92952E-07,0,0,11659198.97,0,0,-8996514.549,0,7033452.553
2080,0,0,0,0,31.23314556,-17.60960021,0,0,0,125910.7326
2081,0,0,0,0,0,0,0,13010.20093,0,2989406.885
2082,0,2543131.192,0,736517.3941,2803.74261,0,0,0,12858568.53,-9650582.361
2083,2168061.599,0,11173512.03,-1253342.175,0,0,0,0,4335160.57,12442376.9
2084,0,226.4361328,0,0,0,0,0,0,5589040.108,60.75322054
2085,14499827.92,0,-10122719.83,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,11911396.74,0,0,-8892573.249
2087,0,0,108096.0569,-69787.74524,0,0,3966860.189,0,0,0
2088,0,0,0,0,3.535272631,-2.742194396,0,0,1308748.957,-4.500396565
2089,13208915.9,-6976135.54,0,11067.19199,0,2645487.465,9515689.959,1608933.277,0,0
2090,0,0,0,0,0,0,5985602.76,0,0,0
2091,0,0,0,0,42347.71716,0,-40053.71056,441800.2278,3355.959168,11451408.26
2092,0,0,0,81385.49912,0,0,32132.56823,0,0,516761.7792
2093,0,5.934411842,0,0,16472906.14,0,1995035,-856308.7371,171.648833,0
2094,9067540.333,-6843805.094,0,6293812.575,0,0,-4794335.404,0,0,11099387.58
2095,0,0,11891664.3,15151.60761,0,-10067364.92,0,15521201.8,-9887261.563,374062.2133
2096,4439.838174,202809.9534,0,0,8093.858236,10866043.83,0,-6733.749167,0,0
2097,0,0,0,0,0,0,0,0,0,0
2098,0,0,14255.53682,-11545.92481,0,0,0,0,0,0
2099,32343.83684,0,0,-25962.51564,0,0,0,0,0,0
2100,0,0,7114575.632,0,10791348.83,0,0,3160.068615,-2377.042638,0
2101,0,9366375.114,0,0,0,0,0,3069894.636,0,0
2102,0,0,0,0,34376.73877,333580.8954,48641633.3,-36044326.28,-207446.8172,0
2103,0,0,0,0,0,0,0,0,0,0
2104,0,0,215.0605403,0,0,0.022542132,998908.807,-180863.0718,-720740.4579,0
2105,0,7705110.539,106832.7546,0,3728295.452,0,0,0,19.39228214,0
2106,0,0,0,0,0,275879.6249,0,0,2748535.019,0
2107,0,385.3792447,122801.0899,0,0,5523210.34,6440410.574,-846720.8455,10435.37709,-7629.372022
2108,0,0,0,5981606.83,0,130.8124492,0,0,0,0
2109,0,73582.89556,0,-50548.55956,0,0,664698.2973,0,0,0
2110,0,0,0,0,0,0,2947797.234,0,233.2442489,0
2111,17823438.44,123198747.7,0,11665.96504,324425.585,263.2343842,0,0,-170.6478532,0
2112,0,0,0,1234752.805,0,0,9522710.466,0,4130891.242,0
2113,2766892.374,0,0,0,0,0,0.047648456,0,0,-0.040845161
2114,11581099.41,0,0,0,0,2278.580345,-1805.771225,122568.7146,-87355.53784,0
2115,0,0,635936.4047,2143.243391,0,0,3022550.221,-2259774.036,-18.60098493,0
2116,0,0,0,0,0,179417.2609,-145354.1254,0,0,0
2117,0,0,0,0,45435.13138,57860.8092,4082616.991,0,10014665.78,0
2118,0,62402.12695,0,-48759.55712,0,0,0,7534098.887,-6027546.05,0
2119,18597751.44,0,0,0,0,0,0,89281.56085,2729164.222,0
2120,0,0,0,0,749885.0096,0,0,0,15458841.61,0
2121,0,0,0,0,0,0,0,0,0,0
2122,0,7635275.167,0,0,-7103724.654,0.000411159,0,0,0,0
2123,0,0,0,0,0,0,0,0,0,0
2124,2085294.397,0,0,0,0,0,0,1092036.734,0,0
2125,0,119378.4258,6636041.625,-6196525.26,0,0,0,386.6872278,709107.4445,-292.0532726
2126,0,0,0,439843.1283,0,0,185096.1094,0,0,0
2127,0,0,0,0,48.1931929,-33.96858298,0,85.00619014,0,0
2128,0,3191150.352,0,0,113980.8418,0,0,10872235.18,-7510785.872,0
2129,85163.43093,0,0,905395.574,0,0,0,15840545.55,0,10981.72108
2130,0,0,0,0,0,0,1719622.967,0,6109.967916,61357403.08
2131,0,0,0,0,0,0,0,0.116154519,0,0
2132,0,0,265665.4785,0,21865998.23,0,0,-17690014.63,0,0
2133,0,16858452.94,0,1444.396704,408642.2824,-5855127.008,0,0,0,0
2134,3776107.791,0,5099892.318,0,0,0,0,0,9049011.957,0
2135,0,0,1385495.495,0,9652211.541,0,0,5827.485455,0,-10.42693601
2136,0,378515.8003,187982.9028,0,0,-185075.1063,0,0,0,6084235.352
2137,0,8884803.021,-6857250.576,-23595.57456,0,492963.5202,-441556.216,0,0,0
2138,0,0,0,0,11940240.72,0,2934478.67,-1917986.803,0,2264781.859
2139,8947143.562,0,-6150888.593,6839395.561,0,0,-4289671.342,0,0,0
2140,0,1920736.419,0,68.03842162,0,17666.7235,0,0,13.67095149,9888533.73
2141,0,0,0,51264.96495,0,0,3093713.234,-2686531.324,0,0
2142,0,0,0,1341981.722,0,12426996.23,10180.29225,0,-6414.055781,0
2143,0,8511859.886,0,38922.00128,-33335.45563,0,0,0,0,0
2144,0,0,0,0,0,0,1187252.524,0,0,19295.2791
2145,0,0,0,0,0,7771703.424,0,0,0,0
2146,0,0,13041793.21,0,0,0,11531636.21,78586.5226,-58371.64998,-8401598.214
2147,0,0,0,0,13842775.52,0,0,-11722416.27,4914.265215,0
2148,0,0,0.773037575,744316.054,0,0,0,0,0,15377126.95
2149,0,0,0,2757.578288,0,0,0,0,0,0
2150,0,0,0,0,0,992394.773,0,0,0,0
2151,0,0,0,0,0,0,0,0,0,0
2152,0,0,0,3208.710757,0,0,0,748396.6555,0,0
2153,1658.606253,10621284.06,7.406679232,282314.5322,207233.9958,0,0,2324271.144,6895368.174,0
2154,0,0,0,0,9649673.236,16.4970499,23571.00151,-13673.62746,0,4099.058254
2155,0,0,0,0,0,0,8262325.64,0,113316.3423,334357.8045
2156,0,0,0,8103572.763,-5856953.616,-7594.720666,0,0,0,0
2157,27885.74141,-25607.82026,0,8275403.592,0,3432639.424,-6064266.901,0,6431366.335,-3546454.887
2158,0,12136686.77,-10359057.39,0,55566.81132,-0.047971161,0,0,0,0
2159,0,2388.690765,-1598.102089,0,22612042.65,0,-6609449.368,-4929872.731,13009724.49,0
2160,0,0,0,1303765.562,0,0,0,9461.215688,2766044.759,1820589.883
2161,0,0,0,0,1353.540677,0,0,19860759.41,0,0
2162,0,0,2486089.626,0.000146317,-1549335.224,1311926.695,0,0,12601195.72,-9438394.746
2163,338.4911619,0,0,0,0,9479.390302,-112.1322051,0,-6274.638787,0
2164,0,12929038.86,0,2852345.369,-10201032.96,0,131799.756,0,8065233.694,0
2165,0,7567661.164,0,0,0,0,1780143.917,7043.147301,-1511905.893,0
2166,0,87115359.9,917186.7364,-50022068.99,71084.41529,646719.1551,-470922.5006,0,154051.1435,7677770.458
2167,0,11902551.24,1437425.258,0,0,0,11677648.9,0,1933569.282,-9764644.591
2168,532730.5976,0,1965.61316,0,-1898.512709,0,0,0,2964990.238,-1680806.079
2169,0,0,0,0,8339846.734,-5986810.21,0,0,0,0
2170,0,9369870.496,0,0,-7041830.229,0,0,0,0,0
2171,0,0,0,3235838.024,0,2929370.081,11312028.97,9561997.891,0,2041155.048
2172,0,0,0,0,1.612335335,-1.056024913,0,0,17803475.99,-1968462.686
2173,0,0,0,0,0,0,168222.696,0,0,0
2174,0,0,0,0,0,107366.3718,127705.7934,0,3625826.183,0
2175,1952173.14,-597103.1303,-484076.8906,0,3891378.809,0,0,1851775.224,1655.546177,0
2176,0,0,0,0,0,0,12584997.82,0,-4048348.683,-4898560.802
2177,0,0,0,0,0.00449691,0,0,0,1484080.671,0
2178,14659258.84,0,68704.58879,-12497814.79,1046043.357,-879966.9902,10128552.11,-5647367.351,0,0
2179,12567.58599,-10467.97021,0,0,10213178.88,0,0.004676862,-0.004067786,0,0
2180,0,0,0,0,0,0,0,0,43555.99037,-33739.33171
