trial,sequence,event_id,economic_loss,insured_loss,pa_loss
9212,1,2216,290605706.3,14530285.31,11101727.43
9216,1,2217,565398327.8,28269916.39,18671660.29
9220,1,2218,500170357,25008517.85,16874773.03
9223,1,2219,394413722.2,19720686.11,13961410.15
9237,1,2220,362656576.4,18132828.82,13086570.57
9240,1,2221,731800003,36590000.15,23255660.77
9241,1,2222,1036451945,51822597.24,31648152.28
9244,1,2223,54650611.66,2732530.583,4601683.095
9248,1,2224,737734885.3,36886744.26,23419153.73
9248,2,2225,709022754.2,35451137.71,22628197.62
9267,1,2226,519367302.9,25968365.14,17403606.71
9268,1,2227,338424016.1,16921200.8,12419016.79
9274,1,2228,477670064.2,23883503.21,16254939.41
9276,2,2229,62161945.83,3108097.291,4808603.845
9277,1,2230,516217704.6,25810885.23,17316842.2
9278,1,2231,210322032.6,10516101.63,8890088.649
9279,1,2232,514185770.9,25709288.54,17260866.89
9283,1,2233,400972983.8,20048649.19,14142103.39
9287,1,2234,152797229.7,7639861.483,7305406.741
9297,1,2235,238829200.4,11941460.02,9675398.478
9298,1,2236,216914075.8,10845703.79,9071684.953
9301,2,2237,148841013.5,7442050.673,7196421.678
9311,1,2238,384349427.9,19217471.4,13684160.96
9311,2,2239,1221763313,61088165.67,36753073.26
9313,1,2240,362831563.5,18141578.17,13091391.08
9313,2,2241,289109153.4,14455457.67,11060500.69
9315,1,2242,87861603.6,4393080.18,5516572.941
9317,1,2243,436178719.2,21808935.96,15111944.04
9330,1,2244,313877085.9,15693854.29,11742802.8
9332,1,2245,508452854.1,25422642.7,17102937.63
9335,1,2246,836648040.8,41832402.04,26143993.8
9343,1,2247,106719158.7,5335957.937,6036057.145
9345,1,2248,358366390.3,17918319.51,12968385.37
9347,1,2249,658018047.7,32900902.39,21223130.04
9352,1,2250,692353671.1,34617683.55,22169001.01
9355,1,2251,487668834.5,24383441.73,16530383.56
9355,2,2252,1373899779,68694988.97,40944098.57
9357,1,2253,671532112.8,33576605.64,21595412.83
9358,1,2254,77481845.49,3874092.275,5230633.415
9370,1,2255,287357477,14367873.85,11012245.85
9374,1,2256,67639556.07,3381977.803,4959499.97
9377,1,2257,831886504.3,41594325.21,26012823.93
9377,2,2258,361062574.8,18053128.74,13042659.33
9377,3,2259,1140158799,57007939.97,34505048.23
9378,1,2260,1356622331,67831116.55,40468142.83
9378,2,2261,673272356,33663617.8,21643352.71
9381,1,2262,132837786.8,6641889.342,6755567.953
9395,1,2263,367821838.7,18391091.93,13228862.19
9396,1,2264,540850794.9,27042539.74,17995429.7
9399,1,2265,282145489,14107274.45,10868667.04
9399,2,2266,555946198.4,27797309.92,18411274.9
9404,1,2267,440410834.1,22020541.7,15228529.5
9408,1,2268,611348091.2,30567404.56,19937475.29
9410,1,2269,183361778.3,9168088.913,8147392.888
9413,1,2270,121816102.7,6090805.135,6451944.775
9420,1,2271,597856536.7,29892826.83,19565812.62
9422,1,2272,328293477.5,16414673.88,12139942.71
9426,1,2273,519991219.8,25999560.99,17420794.25
9430,1,2274,733684186.4,36684209.32,23307565.88
9433,1,2275,145563094.7,7278154.736,7106122.22
9438,1,2276,395133730.3,19756686.52,13981244.79
9438,2,2277,975785156.5,48789257.83,29976915.58
9453,1,2278,281417259.1,14070862.96,10848605.91
9457,1,2279,609935837.6,30496791.88,19898570.81
9458,1,2280,684443409.8,34222170.49,21951090.69
9462,1,2281,1047699681,52384984.05,31958002.7
9467,1,2282,241498308.8,12074915.44,9748926.547
9471,1,2283,142673112.9,7133655.645,7026509.572
9478,1,2284,340276794,17013839.7,12470056.75
9479,1,2285,582172927.2,29108646.36,19133763.64
9483,1,2286,273853288.7,13692664.44,10640235.14
9487,1,2287,303410590.7,15170529.54,11454473.86
9487,2,2288,308904197.6,15445209.88,11605810.66
9488,1,2289,319868325.8,15993416.29,11907848.29
9494,1,2290,133430082.2,6671504.11,6771884.388
9495,1,2291,1008054566,50402728.3,30865866.9
9502,1,2292,890750013.2,44537500.66,27634384.25
9503,2,2293,208449761.6,10422488.08,8838511.696
9508,1,2294,507186947.5,25359347.38,17068064.68
9509,1,2295,434323885.3,21716194.27,15060847.44
9512,1,2296,623019248.8,31150962.44,20258990.04
9512,2,2297,273430717.4,13671535.87,10628594.23
9519,1,2298,199379261.7,9968963.087,8588639.359
9541,1,2299,486983100.2,24349155.01,16511493.09
9542,1,2300,1168467862,58423393.12,35284900.7
9550,1,2301,174336997.9,8716849.896,7898780.022
9552,1,2302,278662815.5,13933140.77,10772727.04
9555,1,2303,2791874721,139593736.1,80006192.17
9555,2,2304,249990517.2,12499525.86,9982868.226
9557,1,2305,190887158.6,9544357.93,8354700.579
9562,1,2306,528034805.6,26401740.28,17642377.36
9566,1,2307,170723720,8536186.002,7799242.157
9570,1,2308,572448811.2,28622440.56,18865885.61
9586,1,2309,664712241.6,33235612.08,21407540.37
9588,1,2310,308075916,15403795.8,11582993.32
9593,1,2311,167243226.4,8362161.321,7703362.206
9596,1,2312,1344840068,67242003.42,40143567.39
9598,1,2313,202771382.6,10138569.13,8682084.835
9606,2,2314,213521843.2,10676092.16,8978236.398
9610,1,2315,316189852.2,15809492.61,11806514.43
9611,1,2316,143908277.4,7195413.868,7060535.639
9614,1,2317,2391105760,119555288,68965887.98
9622,1,2318,520196936.7,26009846.83,17426461.29
9632,1,2319,126671857.1,6333592.855,6585710.138
9640,1,2320,173343722.9,8667186.146,7871417.478
9642,1,2321,514842400.4,25742120.02,17278955.59
9644,1,2322,415994198.5,20799709.92,14555904.85
9648,1,2323,311971665.3,15598583.27,11690312.65
9653,1,2324,1373899779,68694988.97,40944098.57
9681,1,2325,1193805278,59690263.9,35982890.82
9681,2,2326,347651438.8,17382571.94,12673212
9684,1,2327,582453164.5,29122658.22,19141483.56
9684,2,2328,145284860.8,7264243.042,7098457.488
9687,1,2329,110376024.5,5518801.225,6136795.761
9691,1,2330,503069824,25153491.2,16954646.98
9703,1,2331,239478881.9,11973944.1,9693295.775
9707,1,2332,326643114.3,16332155.71,12094478.83
9707,2,2333,518782535.1,25939126.75,17387497.64
9720,1,2334,617806931.2,30890346.56,20115402.14
9741,1,2335,183741995.7,9187099.784,8157867.042
9742,1,2336,182412896.1,9120644.805,8121253.27
9743,1,2337,388189449,19409472.45,13789945.1
9743,2,2338,399026280,19951314,14088475.98
9746,1,2339,493567795.6,24678389.78,16692886.98
9748,1,2340,803854299.1,40192714.95,25240598.28
9749,1,2341,280967332.2,14048366.61,10836211.41
9749,2,2342,1787010268,89350513.39,52324384.7
9753,1,2343,487869696.3,24393484.82,16535916.86
9754,1,2344,175741287.5,8787064.375,7937465.114
9771,1,2345,130143609.4,6507180.471,6681349.285
9772,1,2346,143060603.5,7153030.173,7037184.085
9776,1,2347,713426612.7,35671330.64,22749514.24
9778,1,2348,265500196.5,13275009.83,10410125.81
9804,1,2349,718991923.2,35949596.16,22902826.31
9808,1,2350,662474565.4,33123728.27,21345897.31
9808,2,2351,575514418.4,28775720.92,18950336.35
9809,1,2352,715975210.2,35798760.51,22819722.5
9813,1,2353,183432281.3,9171614.065,8149335.091
9815,1,2354,235446129.2,11772306.46,9582202.299
9820,1,2355,423688864.2,21184443.21,14767875.98
9824,1,2356,773193687.6,38659684.38,24395965.81
9835,1,2357,271086243.4,13554312.17,10564009.13
9838,1,2358,1032467247,51623362.34,31538382.61
9840,1,2359,524504866.1,26225243.31,17545135.28
9848,1,2360,380888781.9,19044439.09,13588827.77
9850,1,2361,179863468.7,8993173.436,8051022.148
9853,1,2362,285616424.7,14280821.24,10964283.69
9861,1,2363,110397787.5,5519889.377,6137395.284
9861,2,2364,64838197.24,3241909.862,4882328.69
9863,1,2365,140910891.2,7045544.56,6977964.236
9864,1,2366,315221439.1,15761071.95,11779836.78
9866,1,2367,202119163.9,10105958.2,8664117.643
9871,2,2368,132353970.1,6617698.505,6742239.865
9880,1,2369,138647608.1,6932380.405,6915615.761
9885,1,2370,761807585,38090379.25,24082303.71
9895,1,2371,282762424.9,14138121.24,10885662.27
9897,1,2372,166061551.3,8303077.567,7670809.654
9903,1,2373,519961072.9,25998053.64,17419963.77
9922,1,2374,270611476.4,13530573.82,10550930.34
9931,1,2375,809784167.6,40489208.38,25403953.13
9941,1,2376,386563492.5,19328174.62,13745153.57
9945,1,2377,742688094.3,37134404.71,23555603.75
9951,1,2378,127591943.1,6379597.155,6611056.486
9955,1,2379,242855453.1,12142772.65,9786312.89
9962,1,2380,342682604.2,17134130.21,12536331.53
9971,1,2381,680572654.1,34028632.7,21844459.88
9976,1,2382,186400175.2,9320008.762,8231094.048
9982,1,2383,320945417.6,16047270.88,11937519.81
9983,1,2384,848224108.6,42411205.43,26462889.03
9985,1,2385,210585874.7,10529293.74,8897356.919
9990,1,2386,97670125.67,4883506.284,5786776.169
9997,1,2387,190203160.1,9510158.004,8335857.923
9998,1,2388,537644601.8,26882230.09,17907106.13
9999,1,2389,306657758,15332887.9,11543926.18
9999,2,2390,285050164.1,14252508.2,10948684.45
